episode,steps,total_reward,score,success,outcome,epsilon
944,21,9.321045410156245,10,0,one_apple,0.3888847254426181
945,13,-0.7287309570312499,0,0,failed,0.38849584071717547
946,23,-1.2296209716796875,0,0,failed,0.3881073448764583
947,7,-0.2104686279296876,0,0,failed,0.3877192375315819
948,45,-2.4719030456542974,0,0,failed,0.3873315182940503
949,15,29.359843688964844,10,0,one_apple,0.38694418677575626
950,14,29.280609130859375,10,0,one_apple,0.3865572425889805
951,20,9.243109802246089,10,0,one_apple,0.38617068534639154
952,11,-0.5495641784667971,0,0,failed,0.38578451466104513
953,8,29.68953137207031,10,0,one_apple,0.3853987301463841
954,17,29.27264276123046,10,0,one_apple,0.3850133314162377
955,36,-2.0305502319335944,0,0,failed,0.3846283180848215
956,12,-0.6007570495605469,0,0,failed,0.3842436897667367
957,19,9.157185592651366,10,0,one_apple,0.3838594460769699
958,11,-0.53914794921875,0,0,failed,0.38347558663089293
959,12,9.43596105957031,10,0,one_apple,0.38309211104426205
960,10,-20.36416082763672,0,0,failed,0.3827090189332178
961,13,-20.496972137451174,0,0,failed,0.38232630991428457
962,11,-0.4264396667480469,0,0,failed,0.38194398360437026
963,13,9.35181634521484,10,0,one_apple,0.3815620396207659
964,17,29.242229187011713,10,0,one_apple,0.38118047758114515
965,25,-1.0901779785156254,0,0,failed,0.380799297103564
966,24,-1.2042316894531249,0,0,failed,0.3804184978064605
967,27,-1.268098114013672,0,0,failed,0.380038079308654
968,16,9.226652893066401,10,0,one_apple,0.3796580412293454
969,18,-0.7729974670410157,0,0,failed,0.379278383188116
970,41,28.2346160583496,10,0,one_apple,0.3788991048049279
971,9,-0.5116358032226562,0,0,failed,0.37852020570012296
972,21,29.306420776367187,10,0,one_apple,0.37814168549442284
973,42,-2.007001708984376,0,0,failed,0.3777635438089284
974,12,29.480689025878902,10,0,one_apple,0.3773857802651195
975,22,-21.326902954101563,0,0,failed,0.37700839448485435
976,53,-22.72124151611328,0,0,failed,0.3766313860903695
977,21,-0.9143572692871095,0,0,failed,0.37625475470427916
978,13,29.377721282958984,10,0,one_apple,0.3758784999495749
979,33,8.564453826904291,10,0,one_apple,0.3755026214496253
980,15,29.343398254394526,10,0,one_apple,0.3751271188281757
981,27,28.768110992431637,10,0,one_apple,0.3747519917093475
982,21,-21.14346597290039,0,0,failed,0.37437723971763814
983,17,-20.954970001220705,0,0,failed,0.37400286247792053
984,42,8.127047790527335,10,0,one_apple,0.3736288596154426
985,21,-20.9653486328125,0,0,failed,0.37325523075582717
986,19,-0.9508984985351563,0,0,failed,0.37288197552507135
987,10,-0.4309750366210938,0,0,failed,0.37250909354954626
988,13,-0.6586986999511718,0,0,failed,0.37213658445599673
989,21,-1.063819549560547,0,0,failed,0.3717644478715407
990,42,28.001785095214828,10,0,one_apple,0.3713926834236692
991,15,29.1202759399414,10,0,one_apple,0.37102129074024554
992,28,28.950701171874996,10,0,one_apple,0.3706502694495053
993,11,29.47536810302734,10,0,one_apple,0.3702796191800558
994,11,-20.45823522949219,0,0,failed,0.36990933956087574
995,21,28.988106658935546,10,0,one_apple,0.36953943022131486
996,22,9.088601425170893,10,0,one_apple,0.3691698907910935
997,20,-20.887170989990235,0,0,failed,0.3688007209003024
998,32,28.696602722167967,10,0,one_apple,0.36843192017940213
999,20,9.239531372070307,10,0,one_apple,0.36806348825922275
1000,10,-0.5254473876953125,0,0,failed,0.3676954247709635
1001,6,-0.1082352294921875,0,0,failed,0.36732772934619257
1002,8,29.68953137207031,10,0,one_apple,0.3669604016168464
1003,8,29.68953137207031,10,0,one_apple,0.3665934412152296
1004,16,29.238871917724605,10,0,one_apple,0.3662268477740143
1005,9,-0.1694398803710938,0,0,failed,0.36586062092624033
1006,21,9.141358154296867,10,0,one_apple,0.3654947603053141
1007,37,-1.901651672363282,0,0,failed,0.36512926554500874
1008,34,-1.9601646118164069,0,0,failed,0.36476413627946375
1009,9,-20.522618896484374,0,0,failed,0.3643993721431843
1010,13,-0.6590384521484374,0,0,failed,0.36403497277104113
1011,9,-0.14334741210937502,0,0,failed,0.3636709377982701
1012,8,-0.2082352294921875,10,0,one_apple,0.3633072668604718
1013,26,-1.189762390136719,0,0,failed,0.36294395959361136
1014,24,8.998008483886718,10,0,one_apple,0.36258101563401773
1015,13,29.485136962890625,10,0,one_apple,0.3622184346183837
1016,14,9.612518829345703,10,0,one_apple,0.36185621618376534
1017,22,-1.0857127075195316,0,0,failed,0.36149435996758156
1018,9,-0.2082352294921875,10,0,one_apple,0.361132865607614
1019,22,9.153900390624997,10,0,one_apple,0.36077173274200636
1020,8,29.69176477050781,10,0,one_apple,0.36041096100926434
1021,22,-1.2603665466308596,0,0,failed,0.3600505500482551
1022,22,9.036086242675779,10,0,one_apple,0.35969049949820686
1023,29,8.566694824218743,10,0,one_apple,0.3593308089987087
1024,32,28.892198791503905,10,0,one_apple,0.35897147818971
1025,36,-1.673856597900391,0,0,failed,0.3586125067115203
1026,39,28.166361160278313,10,0,one_apple,0.35825389420480874
1027,22,29.31449291992187,10,0,one_apple,0.35789564031060395
1028,10,-0.3030192565917969,10,0,one_apple,0.35753774467029337
1029,29,28.749179931640615,10,0,one_apple,0.3571802069256231
1030,18,-0.6844593505859375,10,0,one_apple,0.3568230267186975
1031,16,-20.65777133178711,0,0,failed,0.3564662036919788
1032,22,-1.1461808166503908,0,0,failed,0.35610973748828684
1033,8,29.69176477050781,10,0,one_apple,0.35575362775079855
1034,12,-20.62042919921875,0,0,failed,0.35539787412304774
1035,13,9.47312396240234,10,0,one_apple,0.3550424762489247
1036,22,29.204046569824214,10,0,one_apple,0.3546874337726758
1037,8,-0.2309750366210938,10,0,one_apple,0.35433274633890316
1038,50,-2.917095581054689,0,0,failed,0.35397841359256427
1039,67,-3.5179627685546886,0,0,failed,0.3536244351789717
1040,11,-0.596705810546875,0,0,failed,0.35327081074379274
1041,33,-1.7450954589843752,0,0,failed,0.352917539933049
1042,14,29.49176477050781,10,0,one_apple,0.3525646223931159
1043,30,8.823819732666006,10,0,one_apple,0.3522120577707228
1044,12,-0.5167485961914062,0,0,failed,0.3518598457129521
1045,8,-0.2082352294921875,10,0,one_apple,0.35150798586723914
1046,56,27.11635485839843,10,0,one_apple,0.3511564778813719
1047,12,-0.6366441955566406,0,0,failed,0.3508053214034905
1048,50,7.278346069335935,10,0,one_apple,0.35045451608208705
1049,13,-0.5932304077148436,0,0,failed,0.350104061566005
1050,24,28.824601562499996,10,0,one_apple,0.349753957504439
1051,45,-2.3391350097656254,10,0,one_apple,0.3494042035469346
1052,19,9.292194152832028,10,0,one_apple,0.3490547993433876
1053,37,28.043520202636717,10,0,one_apple,0.34870574454404424
1054,8,-0.2828180541992188,0,0,failed,0.3483570387995002
1055,70,26.606595123290987,10,0,one_apple,0.3480086817607007
1056,21,-21.251259033203127,0,0,failed,0.34766067307894
1057,43,27.745654541015607,10,0,one_apple,0.34731301240586104
1058,23,-0.918884948730469,0,0,failed,0.3469656993934552
1059,8,-0.2082352294921875,10,0,one_apple,0.3466187336940617
1060,14,-0.6566587524414063,0,0,failed,0.34627211496036764
1061,15,9.262031921386718,10,0,one_apple,0.3459258428454073
1062,32,28.46981854248046,10,0,one_apple,0.34557991700256185
1063,10,-20.526671142578127,0,0,failed,0.3452343370855593
1064,22,28.908756530761714,10,0,one_apple,0.34488910274847373
1065,23,29.102241943359367,10,0,one_apple,0.34454421364572524
1066,26,28.816869262695302,10,0,one_apple,0.3441996694320795
1067,23,8.73029467773437,10,0,one_apple,0.34385546976264747
1068,62,26.82128112792966,10,0,one_apple,0.34351161429288485
1069,19,-20.860413818359376,0,0,failed,0.34316810267859194
1070,9,-20.48262890625,0,0,failed,0.34282493457591334
1071,16,29.30483361816406,10,0,one_apple,0.3424821096413374
1072,16,29.259798828124996,10,0,one_apple,0.3421396275316961
1073,40,27.869728134155263,10,0,one_apple,0.34179748790416437
1074,51,7.678665985107404,10,0,one_apple,0.3414556904162602
1075,31,28.789911499023436,10,0,one_apple,0.34111423472584396
1076,12,-0.3908604736328126,0,0,failed,0.34077312049111813
1077,13,-0.4975955200195312,0,0,failed,0.340432347370627
1078,19,-0.9384888305664065,10,0,one_apple,0.34009191502325636
1079,12,29.600015563964842,10,0,one_apple,0.3397518231082331
1080,38,8.121929992675764,10,0,one_apple,0.33941207128512485
1081,16,-0.5978482666015627,0,0,failed,0.3390726592138397
1082,28,8.694795593261713,10,0,one_apple,0.3387335865546259
1083,8,-20.28881787109375,0,0,failed,0.33839485296807126
1084,41,27.9627684020996,10,0,one_apple,0.3380564581151032
1085,18,-0.7038659057617187,10,0,one_apple,0.33771840165698813
1086,20,29.381877746582028,10,0,one_apple,0.33738068325533116
1087,7,-0.0975955200195313,10,0,one_apple,0.3370433025720758
1088,11,-20.449865051269533,0,0,failed,0.33670625926950376
1089,140,3.2553421630859347,10,0,one_apple,0.33636955301023425
1090,30,28.727631500244133,10,0,one_apple,0.336033183457224
1091,25,28.743118453979484,10,0,one_apple,0.3356971502737668
1092,47,7.744439666748036,10,0,one_apple,0.335361453123493
1093,65,26.766103790283196,10,0,one_apple,0.3350260916703695
1094,9,-0.29759552001953127,0,0,failed,0.33469106557869915
1095,8,-0.3086238403320313,0,0,failed,0.33435637451312045
1096,4,-0.0975955200195313,0,0,failed,0.3340220181386073
1097,18,9.015338287353515,10,0,one_apple,0.33368799612046873
1098,30,28.700332824707022,10,0,one_apple,0.33335430812434824
1099,14,-20.558235229492187,0,0,failed,0.3330209538162239
1100,50,27.70238523864745,10,0,one_apple,0.33268793286240766
1101,29,8.740794189453123,10,0,one_apple,0.33235524492954527
1102,8,9.752404479980468,10,0,one_apple,0.33202288968461574
1103,30,-21.563163574218752,0,0,failed,0.33169086679493115
1104,9,-0.44824871826171875,0,0,failed,0.33135917592813624
1105,10,-0.4893817749023438,0,0,failed,0.3310278167522081
1106,46,27.49004760742185,10,0,one_apple,0.3306967889354559
1107,25,29.151702758789057,10,0,one_apple,0.33036609214652046
1108,5,-0.0975955200195313,0,0,failed,0.3300357260543739
1109,8,9.752404479980468,10,0,one_apple,0.32970569032831953
1110,27,8.530295043945308,10,0,one_apple,0.3293759846379912
1111,58,27.058924743652316,10,0,one_apple,0.3290466086533532
1112,9,-20.41623779296875,0,0,failed,0.3287175620446999
1113,16,-20.860546508789064,0,0,failed,0.32838884448265515
1114,18,-0.7841842346191407,10,0,one_apple,0.3280604556381725
1115,16,9.540898681640623,10,0,one_apple,0.32773239518253433
1116,9,29.702404479980466,10,0,one_apple,0.3274046627873518
1117,31,8.816318481445304,10,0,one_apple,0.32707725812456445
1118,31,-1.6979857177734374,0,0,failed,0.32675018086643987
1119,17,-0.5760658569335938,10,0,one_apple,0.32642343068557345
1120,8,9.752404479980468,10,0,one_apple,0.3260970072548879
1121,34,28.490153320312487,10,0,one_apple,0.325770910247633
1122,25,-21.53176760864258,0,0,failed,0.32544513933738534
1123,14,9.419356872558591,10,0,one_apple,0.3251196941980479
1124,9,-0.29759552001953127,0,0,failed,0.32479457450384985
1125,61,27.0058603210449,10,0,one_apple,0.324469779929346
1126,12,-0.5340957641601565,0,0,failed,0.32414531014941667
1127,7,-20.34759552001953,0,0,failed,0.32382116483926726
1128,47,8.053361633300764,10,0,one_apple,0.323497343674428
1129,9,-20.413911193847657,0,0,failed,0.3231738463307536
1130,15,-20.634007965087893,0,0,failed,0.32285067248442284
1131,8,-0.1975955200195313,0,0,failed,0.3225278218119384
1132,22,28.925624420166013,10,0,one_apple,0.3222052939901265
1133,9,-0.3342604980468751,0,0,failed,0.32188308869613635
1134,55,27.023152526855448,10,0,one_apple,0.3215612056074402
1135,26,-21.34376858520508,0,0,failed,0.3212396444018328
1136,27,28.941016479492188,10,0,one_apple,0.32091840475743094
1137,7,-20.34759552001953,0,0,failed,0.3205974863526735
1138,7,-20.34759552001953,0,0,failed,0.32027688886632083
1139,8,-20.28881787109375,0,0,failed,0.3199566119774545
1140,45,-22.157093902587892,0,0,failed,0.31963665536547703
1141,26,-21.583214477539062,0,0,failed,0.31931701871011153
1142,12,29.46649835205078,10,0,one_apple,0.3189977016914014
1143,20,9.157178955078123,10,0,one_apple,0.31867870398971
1144,17,-20.73366371154785,0,0,failed,0.31836002528572027
1145,12,-0.4815242919921876,0,0,failed,0.31804166526043454
1146,9,-0.43251043701171876,0,0,failed,0.3177236235951741
1147,10,-0.40043884277343744,0,0,failed,0.3174058999715789
1148,12,-0.4847973632812502,0,0,failed,0.31708849407160733
1149,65,26.531159881591773,10,0,one_apple,0.31677140557753575
1150,16,29.037312011718747,10,0,one_apple,0.31645463417195824
1151,8,-20.372761291503906,0,0,failed,0.3161381795377863
1152,11,-0.4829177246093751,0,0,failed,0.3158220413582485
1153,28,-1.4754838256835938,0,0,failed,0.3155062193168902
1154,26,8.910863769531248,10,0,one_apple,0.31519071309757335
1155,23,-1.129257568359375,0,0,failed,0.3148755223844758
1156,27,28.702708679199212,10,0,one_apple,0.31456064686209134
1157,10,29.669024963378906,10,0,one_apple,0.31424608621522926
1158,16,29.422950592041012,10,0,one_apple,0.31393184012901404
1159,12,29.602404479980468,10,0,one_apple,0.31361790828888503
1160,9,-0.39759552001953125,0,0,failed,0.31330429038059615
1161,20,-21.042122650146485,0,0,failed,0.31299098609021553
1162,16,-0.70008056640625,10,0,one_apple,0.3126779951041253
1163,16,9.461301025390622,10,0,one_apple,0.31236531710902116
1164,41,27.787687866210934,10,0,one_apple,0.3120529517919121
1165,42,28.262793899536128,10,0,one_apple,0.3117408988401202
1166,25,28.761880889892574,10,0,one_apple,0.31142915794128007
1167,19,-0.907781494140625,0,0,failed,0.31111772878333877
1168,9,-0.20798947143554689,10,0,one_apple,0.3108066110545554
1169,23,29.19279077148437,10,0,one_apple,0.3104958044435009
1170,42,28.082837524414046,10,0,one_apple,0.3101853086390574
1171,5,-20.247595520019534,0,0,failed,0.30987512333041833
1172,22,-21.212811004638674,0,0,failed,0.3095652482070879
1173,12,-20.647595520019532,0,0,failed,0.30925568295888084
1174,26,8.699830291748043,10,0,one_apple,0.308946427275922
1175,9,-0.3223533935546875,0,0,failed,0.30863748084864606
1176,17,-0.7335731201171874,0,0,failed,0.3083288433677974
1177,9,-0.3157740478515626,0,0,failed,0.30802051452442963
1178,76,6.4229388122558255,10,0,one_apple,0.3077124940099052
1179,21,29.018365753173818,10,0,one_apple,0.3074047815158953
1180,11,-0.46122644042968763,0,0,failed,0.30709737673437937
1181,26,-1.2014085083007815,10,0,one_apple,0.30679027935764497
1182,22,29.16171279907226,10,0,one_apple,0.3064834890782873
1183,17,29.54588647460937,10,0,one_apple,0.306177005589209
1184,10,-0.4525557250976564,0,0,failed,0.3058708285836198
1185,12,-20.559096130371096,0,0,failed,0.30556495775503617
1186,26,29.30980403137207,10,0,one_apple,0.30525939279728115
1187,25,28.91316513061523,10,0,one_apple,0.30495413340448385
1188,8,9.752404479980468,10,0,one_apple,0.3046491792710794
1189,25,-1.0228482055664063,0,0,failed,0.3043445300918083
1190,8,9.752404479980468,10,0,one_apple,0.30404018556171647
1191,16,-0.629540283203125,0,0,failed,0.30373614537615473
1192,23,-0.7701171569824219,10,0,one_apple,0.3034324092307786
1193,284,145.86434448242173,20,1,complete,0.3031289768215478
1194,17,-20.947692291259767,0,0,failed,0.30282584784472627
1195,23,29.144149841308586,10,0,one_apple,0.3025230219968815
1196,13,9.312002197265624,10,0,one_apple,0.3022204989748846
1197,41,27.896087493896477,10,0,one_apple,0.30191827847590974
1198,33,28.691230255126946,10,0,one_apple,0.3016163601974338
1199,24,-1.0301111755371093,0,0,failed,0.3013147438372364
1200,8,9.752404479980468,10,0,one_apple,0.3010134290933992
1201,8,9.752404479980468,10,0,one_apple,0.3007124156643058
1202,12,-0.5975955200195312,0,0,failed,0.30041170324864147
1203,26,28.938419464111323,10,0,one_apple,0.30011129154539284
1204,8,-20.447595520019533,0,0,failed,0.29981118025384745
1205,18,29.455901519775388,10,0,one_apple,0.2995113690735936
1206,17,29.649877441406247,10,0,one_apple,0.29921185770452
1207,7,-0.1975955200195313,10,0,one_apple,0.2989126458468155
1208,26,-1.2819942016601564,0,0,failed,0.2986137332009687
1209,19,-0.994720947265625,0,0,failed,0.29831511946776773
1210,41,-2.341707611083985,0,0,failed,0.29801680434829997
1211,11,-20.432770935058596,0,0,failed,0.29771878754395165
1212,24,29.229820648193357,10,0,one_apple,0.29742106875640767
1213,8,-0.2082352294921875,0,0,failed,0.29712364768765126
1214,52,27.60902813720701,10,0,one_apple,0.2968265240399636
1215,44,8.072015624999981,10,0,one_apple,0.2965296975159237
1216,8,-0.2082352294921875,0,0,failed,0.29623316781840775
1217,14,-20.780307830810546,0,0,failed,0.29593693465058934
1218,47,27.876881408691393,10,0,one_apple,0.29564099771593877
1219,20,29.187714477539053,10,0,one_apple,0.2953453567182228
1220,18,-0.8501934204101563,0,0,failed,0.2950500113615046
1221,27,8.575852569580075,10,0,one_apple,0.2947549613501431
1222,42,28.004776550292956,10,0,one_apple,0.294460206388793
1223,15,9.19230044555664,10,0,one_apple,0.2941657461824042
1224,44,-1.97546371459961,10,0,one_apple,0.2938715804362218
1225,19,-0.9795209960937502,0,0,failed,0.2935777088557856
1226,24,8.851236999511713,10,0,one_apple,0.2932841311469298
1227,9,-20.474236877441406,0,0,failed,0.2929908470157829
1228,18,-20.654982818603518,0,0,failed,0.2926978561687671
1229,23,-0.9848638305664066,0,0,failed,0.29240515831259833
1230,18,-0.7039433593750001,0,0,failed,0.29211275315428575
1231,35,8.05677923583984,10,0,one_apple,0.2918206404011315
1232,9,-0.33097503662109384,0,0,failed,0.29152881976073036
1233,5,-0.0975955200195313,0,0,failed,0.2912372909409696
1234,35,-1.9017148437500007,0,0,failed,0.2909460536500286
1235,8,9.70540505981445,10,0,one_apple,0.2906551075963786
1236,19,-20.85846697998047,0,0,failed,0.2903644524887822
1237,36,28.36624963378905,10,0,one_apple,0.2900740880362934
1238,281,146.08383837890614,20,1,complete,0.28978401394825715
1239,24,29.25151293945312,10,0,one_apple,0.2894942299343089
1240,23,-1.0028320312499999,0,0,failed,0.2892047357043746
1241,21,-1.049346008300781,0,0,failed,0.28891553096867023
1242,15,9.16756335449218,10,0,one_apple,0.2886266154377016
1243,7,-20.25,0,0,failed,0.28833798882226386
1244,5,-0.1309750366210938,0,0,failed,0.2880496508334416
1245,70,6.493756347656216,10,0,one_apple,0.28776160118260813
1246,20,9.061779998779294,10,0,one_apple,0.2874738395814255
1247,58,27.319510375976552,10,0,one_apple,0.2871863657418441
1248,9,-0.3263246765136719,0,0,failed,0.28689917937610226
1249,23,-1.196869812011719,0,0,failed,0.2866122801967262
1250,16,29.221990783691403,10,0,one_apple,0.28632566791652947
1251,49,27.573052795410142,10,0,one_apple,0.28603934224861294
1252,47,27.663414855957026,10,0,one_apple,0.2857533029063643
1253,19,-0.8463902587890625,0,0,failed,0.28546754960345794
1254,24,-1.0221270751953127,0,0,failed,0.2851820820538545
1255,35,-1.7644920043945318,0,0,failed,0.2848968999718006
1256,11,-0.5147169189453126,0,0,failed,0.2846120030718288
1257,18,9.23163751220703,10,0,one_apple,0.284327391068757
1258,10,-0.5,0,0,failed,0.2840430636776882
1259,16,-0.9758749389648437,0,0,failed,0.28375902061401054
1260,11,-0.5641913452148437,0,0,failed,0.28347526159339653
1261,13,-0.5580616455078125,0,0,failed,0.28319178633180314
1262,26,-0.9564733581542968,0,0,failed,0.28290859454547135
1263,13,-0.6624639892578126,0,0,failed,0.28262568595092585
1264,47,7.506447296142575,10,0,one_apple,0.2823430602649749
1265,8,-20.372761291503906,0,0,failed,0.28206071720470993
1266,48,27.71304522705077,10,0,one_apple,0.2817786564875052
1267,15,9.257241516113279,10,0,one_apple,0.28149687783101773
1268,35,28.499707519531242,10,0,one_apple,0.2812153809531867
1269,18,29.18325384521484,10,0,one_apple,0.28093416557223355
1270,26,8.739797729492185,10,0,one_apple,0.2806532314066613
1271,4,-0.0082352294921875,0,0,failed,0.2803725781752547
1272,7,-0.20810290527343758,0,0,failed,0.2800922055970794
1273,24,9.032329132080076,10,0,one_apple,0.2798121133914823
1274,21,-1.0385035400390625,0,0,failed,0.2795323012780908
1275,36,28.278535095214846,10,0,one_apple,0.2792527689768127
1276,17,29.394108154296873,10,0,one_apple,0.2789735162078359
1277,76,25.77940820312497,10,0,one_apple,0.2786945426916281
1278,37,-1.7312723999023438,0,0,failed,0.27841584814893644
1279,24,8.67780145263671,10,0,one_apple,0.2781374323007875
1280,10,-0.48458154296875,0,0,failed,0.27785929486848676
1281,16,29.336861434936523,10,0,one_apple,0.27758143557361825
1282,15,9.14465921020507,10,0,one_apple,0.27730385413804465
1283,15,29.356152709960934,10,0,one_apple,0.2770265502839066
1284,17,29.046605987548826,10,0,one_apple,0.2767495237336227
1285,11,-0.4907680053710938,0,0,failed,0.2764727742098891
1286,9,-0.5049132080078126,0,0,failed,0.2761963014356792
1287,63,6.685514099121072,10,0,one_apple,0.27592010513424353
1288,36,-1.6728048095703127,0,0,failed,0.2756441850291093
1289,16,-0.7073983154296875,10,0,one_apple,0.2753685408440802
1290,5,-0.1309750366210938,0,0,failed,0.2750931723032361
1291,31,28.44062127685546,10,0,one_apple,0.27481807913093287
1292,15,-0.67074267578125,0,0,failed,0.27454326105180193
1293,13,-0.5388850708007811,0,0,failed,0.2742687177907501
1294,10,-0.4154139404296877,0,0,failed,0.2739944490729594
1295,8,-0.37656884765625015,0,0,failed,0.27372045462388644
1296,22,28.80869705200195,10,0,one_apple,0.2734467341692626
1297,60,-2.983891723632812,0,0,failed,0.27317328743509334
1298,13,29.389531372070305,10,0,one_apple,0.27290011414765825
1299,43,27.872213073730453,10,0,one_apple,0.2726272140335106
1300,9,-20.50776239013672,0,0,failed,0.27235458681947705
1301,17,9.254480392456054,10,0,one_apple,0.2720822322326576
1302,37,28.282351898193358,10,0,one_apple,0.2718101500004249
1303,13,9.390393463134766,10,0,one_apple,0.27153833985042447
1304,16,29.39147930908203,10,0,one_apple,0.27126680151057403
1305,16,9.343503601074218,10,0,one_apple,0.27099553470906346
1306,23,29.130542175292966,10,0,one_apple,0.2707245391743544
1307,5,-0.1309750366210938,0,0,failed,0.27045381463518003
1308,15,-0.5945255126953126,10,0,one_apple,0.27018336082054484
1309,39,7.958433898925776,10,0,one_apple,0.2699131774597243
1310,28,28.70826879882812,10,0,one_apple,0.2696432642822646
1311,7,-20.34759552001953,0,0,failed,0.26937362101798235
1312,24,-1.144223815917969,0,0,failed,0.26910424739696437
1313,29,8.667992675781239,10,0,one_apple,0.2688351431495674
1314,11,-20.55521759033203,0,0,failed,0.26856630800641784
1315,30,28.675965026855458,10,0,one_apple,0.2682977416984114
1316,9,-0.35009912109374997,0,0,failed,0.268029443956713
1317,14,29.261606018066402,10,0,one_apple,0.2677614145127563
1318,25,28.474175476074215,10,0,one_apple,0.2674936530982436
1319,33,8.386653076171868,10,0,one_apple,0.26722615944514533
1320,15,9.552027297973632,10,0,one_apple,0.2669589332857002
1321,10,-0.41430535888671877,0,0,failed,0.2666919743524145
1322,14,-20.647595520019532,0,0,failed,0.26642528237806207
1323,11,-0.4277606811523438,0,0,failed,0.266158857095684
1324,9,-0.3280079956054688,0,0,failed,0.2658926982385883
1325,18,-0.9110174560546874,0,0,failed,0.26562680554034973
1326,16,29.39728381347656,10,0,one_apple,0.26536117873480936
1327,9,-20.546482666015624,0,0,failed,0.26509581755607453
1328,29,28.461868682861326,10,0,one_apple,0.26483072173851846
1329,10,-0.41793975830078123,0,0,failed,0.26456589101677996
1330,7,-20.318001586914065,0,0,failed,0.2643013251257632
1331,15,-0.5916892700195313,10,0,one_apple,0.2640370238006374
1332,7,-20.26711383056641,0,0,failed,0.2637729867768368
1333,16,9.120270141601555,10,0,one_apple,0.26350921379006
1334,5,-0.0975955200195313,0,0,failed,0.26324570457626995
1335,18,-0.62389404296875,10,0,one_apple,0.2629824588716937
1336,16,9.39171673583984,10,0,one_apple,0.262719476412822
1337,19,-20.967079528808593,0,0,failed,0.2624567569364092
1338,34,28.518847564697253,10,0,one_apple,0.26219430017947276
1339,5,-0.0975955200195313,0,0,failed,0.2619321058792933
1340,5,-0.0975955200195313,0,0,failed,0.261670173773414
1341,8,9.70540505981445,10,0,one_apple,0.2614085035996406
1342,17,-20.883412963867187,0,0,failed,0.26114709509604095
1343,5,-0.0975955200195313,0,0,failed,0.2608859480009449
1344,5,-0.0975955200195313,0,0,failed,0.26062506205294395
1345,6,-0.0975955200195313,0,0,failed,0.260364436990891
1346,16,-20.760958190917968,0,0,failed,0.2601040725539001
1347,10,-0.5421072998046875,0,0,failed,0.2598439684813462
1348,30,8.526925231933582,10,0,one_apple,0.2595841245128649
1349,9,-0.3745578308105469,0,0,failed,0.259324540388352
1350,65,26.834276519775358,10,0,one_apple,0.25906521584796366
1351,6,-0.0975955200195313,0,0,failed,0.2588061506321157
1352,28,8.507158096313471,10,0,one_apple,0.2585473444814836
1353,26,-21.330497619628908,0,0,failed,0.2582887971370021
1354,93,25.244736785888644,10,0,one_apple,0.2580305083398651
1355,25,29.075774871826166,10,0,one_apple,0.2577724778315252
1356,31,28.36902853393554,10,0,one_apple,0.25751470535369364
1357,16,9.345355880737301,10,0,one_apple,0.25725719064833996
1358,6,-0.0975955200195313,0,0,failed,0.2569999334576916
1359,16,29.1694917602539,10,0,one_apple,0.25674293352423394
1360,5,-0.0975955200195313,0,0,failed,0.2564861905907097
1361,46,7.693542846679666,10,0,one_apple,0.256229704400119
1362,42,28.140655578613273,10,0,one_apple,0.25597347469571885
1363,6,-0.0975955200195313,0,0,failed,0.25571750122102316
1364,5,-0.0975955200195313,0,0,failed,0.25546178371980216
1365,34,28.70994827270507,10,0,one_apple,0.25520632193608234
1366,28,28.65428332519531,10,0,one_apple,0.25495111561414624
1367,25,28.605499450683592,10,0,one_apple,0.2546961644985321
1368,14,29.3918935546875,10,0,one_apple,0.2544414683340336
1369,6,-0.0975955200195313,0,0,failed,0.25418702686569955
1370,23,-1.260183563232422,0,0,failed,0.25393283983883386
1371,27,8.822857910156245,10,0,one_apple,0.25367890699899504
1372,5,-0.0975955200195313,0,0,failed,0.253425228091996
1373,11,-0.4916627807617188,0,0,failed,0.253171802863904
1374,5,-0.0975955200195313,0,0,failed,0.2529186310610401
1375,16,9.161182800292966,10,0,one_apple,0.2526657124299791
1376,17,29.41136975097656,10,0,one_apple,0.2524130467175491
1377,34,28.62264239501953,10,0,one_apple,0.2521606336708316
1378,52,27.4942243041992,10,0,one_apple,0.25190847303716074
1379,18,29.340598632812497,10,0,one_apple,0.25165656456412355
1380,12,-0.5359060668945315,0,0,failed,0.25140490799955945
1381,17,9.236309204101559,10,0,one_apple,0.25115350309155987
1382,15,29.138542846679684,10,0,one_apple,0.2509023495884683
1383,10,-0.39038867187500004,0,0,failed,0.25065144723887983
1384,29,28.68795629882812,10,0,one_apple,0.25040079579164093
1385,42,28.489880676269525,10,0,one_apple,0.2501503949958493
1386,16,29.276932434082028,10,0,one_apple,0.24990024460085344
1387,10,-0.4975955200195312,0,0,failed,0.24965034435625258
1388,6,-0.0975955200195313,0,0,failed,0.24940069401189632
1389,24,-1.375552612304688,0,0,failed,0.24915129331788444
1390,7,-20.247595520019534,0,0,failed,0.24890214202456656
1391,19,9.214165863037106,10,0,one_apple,0.248653239882542
1392,8,-20.43539587402344,0,0,failed,0.24840458664265946
1393,14,29.47460690307617,10,0,one_apple,0.2481561820560168
1394,20,-21.04509619140625,0,0,failed,0.2479080258739608
1395,9,-20.247595520019534,0,0,failed,0.24766011784808684
1396,16,29.376843688964843,10,0,one_apple,0.24741245773023876
1397,17,29.309611328124998,10,0,one_apple,0.24716504527250852
1398,6,-0.0975955200195313,0,0,failed,0.24691788022723601
