episode,steps,reward,score,apples,two_apple_success,three_apple_success,epsilon,entropy,truncated
712,48,576.73,30,3,1,1,0.2643590335263657,0.8091040305344829,0
713,49,134.57999999999996,20,2,1,0,0.26409467449283935,0.8085323990394523,0
714,14,129.68,20,2,1,0,0.2638305798183465,0.8079610711716593,0
715,54,133.71999999999997,20,2,1,0,0.2635667492385282,0.8073900469671799,0
716,46,134.82,20,2,1,0,0.26330318248928963,0.8068193264615333,0
717,41,160.32999999999998,20,2,1,0,0.26303987930680034,0.8062489096896827,0
718,41,159.66,20,2,1,0,0.2627768394274935,0.8056787966860369,0
719,38,158.41,20,2,1,0,0.26251406258806603,0.805108987484452,0
720,36,134.31999999999996,20,2,1,0,0.26225154852547794,0.8045394821182341,0
721,57,130.5699999999999,20,2,1,0,0.26198929697695245,0.8039702806201381,0
722,50,160.13999999999996,20,2,1,0,0.2617273076799755,0.8034013830223721,0
723,30,66.23,10,1,0,0,0.2614655803722955,0.8028327893565972,0
724,45,132.26999999999998,20,2,1,0,0.2612041147919232,0.8022644996539302,0
725,68,137.18999999999974,20,2,1,0,0.26094291067713127,0.8016965139449443,0
726,45,132.96999999999997,20,2,1,0,0.26068196776645414,0.8011288322596714,0
727,49,126.43999999999986,20,2,1,0,0.2604212857986877,0.8005614546276025,0
728,29,133.37,20,2,1,0,0.260160864512889,0.7999943810776906,0
729,42,131.04000000000002,20,2,1,0,0.2599007036483761,0.7994276116383512,0
730,54,127.09999999999982,20,2,1,0,0.2596408029447277,0.7988611463374644,0
731,41,155.32,20,2,1,0,0.259381162141783,0.7982949852023766,0
732,25,156.55999999999997,20,2,1,0,0.25912178097964117,0.7977291282599009,0
733,50,138.2899999999999,20,2,1,0,0.2588626591986615,0.7971635755363204,0
734,50,157.96999999999994,20,2,1,0,0.25860379653946286,0.7965983270573876,0
735,24,154.98999999999998,20,2,1,0,0.2583451927429234,0.7960333828483284,0
736,49,135.06999999999994,20,2,1,0,0.25808684755018046,0.7954687429338407,0
737,28,154.81000000000003,20,2,1,0,0.2578287607026303,0.7949044073380991,0
738,13,38.280000000000015,10,1,0,0,0.25757093194192765,0.7943403760847534,0
739,21,38.180000000000035,10,1,0,0,0.2573133610099857,0.7937766491969319,0
740,50,154.27999999999994,20,2,1,0,0.2570560476489757,0.7932132266972429,0
741,48,576.95,30,3,1,1,0.25679899160132674,0.7926501086077751,0
742,25,40.489999999999995,10,1,0,0,0.25654219260972544,0.7920872949501003,0
743,18,61.880000000000024,10,1,0,0,0.2562856504171157,0.7915247857452736,0
744,19,64.8,10,1,0,0,0.2560293647666986,0.7909625810138363,0
745,50,131.79000000000002,20,2,1,0,0.25577333540193187,0.7904006807758162,0
746,54,134.64999999999998,20,2,1,0,0.2555175620665299,0.7898390850507296,0
747,25,37.670000000000044,10,1,0,0,0.2552620445044634,0.7892777938575829,0
748,66,127.76999999999992,20,2,1,0,0.2550067824599589,0.7887168072148737,0
749,16,36.990000000000016,10,1,0,0,0.25475177567749896,0.7881561251405924,0
750,15,38.79000000000002,10,1,0,0,0.25449702390182144,0.7875957476522234,0
751,24,154.74,20,2,1,0,0.2542425268779196,0.7870356747667475,0
752,53,574.3599999999999,30,3,1,1,0.25398828435104165,0.786475906500642,0
753,55,134.27999999999977,20,2,1,0,0.2537342960666906,0.7859164428698835,0
754,14,62.35,10,1,0,0,0.25348056177062395,0.7853572838899477,0
755,53,577.55,30,3,1,1,0.25322708120885334,0.7847984295758126,0
756,7,126.68,20,2,1,0,0.2529738541276445,0.7842398799419588,0
757,24,156.03999999999996,20,2,1,0,0.25272088027351686,0.7836816350023708,0
758,26,40.56000000000002,10,1,0,0,0.25246815939324335,0.78312369477054,0
759,47,158.01,20,2,1,0,0.2522156912338501,0.7825660592594638,0
760,29,125.69999999999996,20,2,1,0,0.2519634755426163,0.7820087284816487,0
761,12,37.250000000000014,10,1,0,0,0.25171151206707365,0.7814517024491117,0
762,15,38.31000000000002,10,1,0,0,0.25145980055500655,0.7808949811733797,0
763,23,131.58999999999997,20,2,1,0,0.25120834075445153,0.7803385646654946,0
764,27,65.19000000000003,10,1,0,0,0.2509571324136971,0.7797824529360109,0
765,42,158.96,30,3,1,1,0.2507061752812834,0.779226645994999,0
766,61,128.48999999999972,20,2,1,0,0.25045546910600214,0.7786711438520468,0
767,14,33.89000000000003,10,1,0,0,0.2502050136368961,0.7781159465162603,0
768,70,120.54999999999976,20,2,1,0,0.24995480862325922,0.7775610539962652,0
769,50,155.50999999999993,30,3,1,1,0.24970485381463597,0.7770064663002086,0
770,45,44.66999999999997,10,1,0,0,0.24945514896082133,0.7764521834357601,0
771,58,137.58999999999963,20,2,1,0,0.2492056938118605,0.7758982054101131,0
772,67,156.39999999999992,20,2,1,0,0.24895648811804863,0.7753445322299866,0
773,42,133.47999999999996,20,2,1,0,0.2487075316299306,0.774791163901626,0
774,43,60.69000000000008,10,1,0,0,0.24845882409830067,0.774238100430805,0
775,41,157.92000000000002,30,3,1,1,0.24821036527420237,0.7736853418228261,0
776,65,155.27999999999986,20,2,1,0,0.24796215490892817,0.7731328880825235,0
777,24,157.01,20,2,1,0,0.24771419275401924,0.772580739214263,0
778,48,584.2199999999999,30,3,1,1,0.24746647856126522,0.7720288952219435,0
779,44,139.84999999999997,20,2,1,0,0.24721901208270394,0.7714773561089996,0
780,49,580.61,30,3,1,1,0.24697179307062123,0.7709261218784014,0
781,31,133.07,20,2,1,0,0.2467248212775506,0.7703751925326564,0
782,46,550.0799999999999,30,3,1,1,0.24647809645627305,0.769824568073812,0
783,22,39.04000000000005,10,1,0,0,0.24623161835981677,0.7692742485034543,0
784,49,580.4399999999999,30,3,1,1,0.24598538674145695,0.7687242338227118,0
785,11,61.58000000000001,10,1,0,0,0.2457394013547155,0.7681745240322555,0
786,50,135.68999999999983,20,2,1,0,0.24549366195336078,0.7676251191323012,0
787,13,38.67000000000002,10,1,0,0,0.24524816829140741,0.7670760191226091,0
788,15,38.489999999999995,10,1,0,0,0.245002920123116,0.7665272240024872,0
789,50,156.23,30,3,1,1,0.2447579172029929,0.7659787337707907,0
790,44,159.78999999999988,30,3,1,1,0.2445131592857899,0.7654305484259251,0
791,27,151.87999999999997,30,3,1,1,0.24426864612650412,0.764882667965846,0
792,48,583.0,30,3,1,1,0.2440243774803776,0.7643350923880613,0
793,24,151.76,20,2,1,0,0.24378035310289722,0.7637878216896319,0
794,10,61.660000000000004,10,1,0,0,0.24353657274979432,0.7632408558671735,0
795,14,64.77000000000002,10,1,0,0,0.24329303617704454,0.7626941949168581,0
796,49,578.17,30,3,1,1,0.2430497431408675,0.7621478388344144,0
797,26,156.25999999999993,20,2,1,0,0.24280669339772662,0.7616017876151299,0
798,15,37.58000000000002,10,1,0,0,0.24256388670432888,0.7610560412538514,0
799,49,578.4199999999998,30,3,1,1,0.24232132281762456,0.7605105997449872,0
800,53,135.6599999999998,20,2,1,0,0.24207900149480693,0.7599654630825077,0
801,7,36.38000000000001,10,1,0,0,0.24183692249331212,0.7594206312599474,0
802,29,128.32999999999996,20,2,1,0,0.24159508557081882,0.7588761042704046,0
803,25,156.11999999999998,20,2,1,0,0.241353490485248,0.7583318821065446,0
804,48,134.7799999999999,20,2,1,0,0.24111213699476278,0.7577879647606,0
805,14,62.22000000000001,10,1,0,0,0.240871024857768,0.7572443522243717,0
806,30,131.22999999999993,20,2,1,0,0.24063015383291025,0.7567010444892309,0
807,25,155.85999999999999,20,2,1,0,0.24038952367907734,0.7561580415461198,0
808,27,130.64999999999995,20,2,1,0,0.24014913415539826,0.7556153433855526,0
809,27,129.73999999999995,20,2,1,0,0.23990898502124286,0.7550729499976178,0
810,57,133.05999999999995,20,2,1,0,0.23966907603622162,0.7545308613719786,0
811,14,33.10000000000001,10,1,0,0,0.2394294069601854,0.7539890774978742,0
812,44,129.94,20,2,1,0,0.2391899775532252,0.7534475983641213,0
813,43,129.37999999999985,20,2,1,0,0.23895078757567198,0.752906423959115,0
814,24,154.81,20,2,1,0,0.23871183678809632,0.7523655542708306,0
815,48,127.95999999999997,20,2,1,0,0.23847312495130824,0.7518249892868245,0
816,52,166.59999999999988,20,2,1,0,0.23823465182635692,0.7512847289942347,0
817,49,577.5799999999999,30,3,1,1,0.23799641717453057,0.7507447733797832,0
818,33,132.39,20,2,1,0,0.23775842075735604,0.7502051224297772,0
819,26,156.14999999999998,20,2,1,0,0.2375206623365987,0.7496657761301087,0
820,45,554.9599999999999,30,3,1,1,0.2372831416742621,0.7491267344662579,0
821,12,39.34000000000002,10,1,0,0,0.23704585853258783,0.7485879974232932,0
822,47,134.58999999999992,20,2,1,0,0.23680881267405524,0.7480495649858718,0
823,29,154.94999999999993,20,2,1,0,0.2365720038613812,0.7475114371382425,0
824,57,126.26999999999975,20,2,1,0,0.23633543185751982,0.746973613864246,0
825,10,37.79000000000002,10,1,0,0,0.2360990964256623,0.7464360951473153,0
826,10,61.86000000000001,10,1,0,0,0.23586299732923663,0.7458988809704792,0
827,49,576.3899999999999,30,3,1,1,0.23562713433190738,0.7453619713163611,0
828,49,158.5799999999999,30,3,1,1,0.23539150719757548,0.7448253661671808,0
829,10,61.63000000000001,10,1,0,0,0.23515611569037792,0.7442890655047568,0
830,45,132.25,20,2,1,0,0.23492095957468753,0.7437530693105066,0
831,23,128.32999999999998,20,2,1,0,0.23468603861511284,0.7432173775654476,0
832,45,158.62999999999994,20,2,1,0,0.2344513525764977,0.7426819902501989,0
833,14,35.97,10,1,0,0,0.23421690122392122,0.7421469073449825,0
834,10,1.93,0,0,0,0,0.2339826843226973,0.7416121288296234,0
835,10,-21.54,0,0,0,0,0.2337487016383746,0.741077654683552,0
836,27,126.90999999999995,20,2,1,0,0.23351495293673624,0.7405434848858052,0
837,57,68.31000000000003,10,1,0,0,0.2332814379837995,0.7400096194150269,0
838,41,156.64,20,2,1,0,0.2330481565458157,0.7394760582494688,0
839,48,127.6299999999999,20,2,1,0,0.2328151083892699,0.7389428013669933,0
840,13,128.45000000000002,20,2,1,0,0.23258229328088062,0.7384098487450728,0
841,14,154.05000000000004,20,2,1,0,0.23234971098759974,0.7378772003607916,0
842,25,156.23999999999998,20,2,1,0,0.23211736127661214,0.7373448561908478,0
843,54,158.40999999999997,20,2,1,0,0.23188524391533552,0.7368128162115524,0
844,52,137.27999999999992,20,2,1,0,0.23165335867142017,0.7362810803988328,0
845,26,157.5,20,2,1,0,0.23142170531274875,0.7357496487282323,0
846,57,134.4899999999999,20,2,1,0,0.231190283607436,0.735218521174912,0
847,27,131.91999999999996,20,2,1,0,0.23095909332382855,0.7346876977136518,0
848,49,579.1099999999999,30,3,1,1,0.23072813423050473,0.7341571783188511,0
849,50,577.4799999999999,30,3,1,1,0.23049740609627423,0.7336269629645303,0
850,11,35.489999999999995,10,1,0,0,0.23026690869017796,0.7330970516243325,0
851,14,64.59000000000002,10,1,0,0,0.23003664178148778,0.7325674442715231,0
852,49,135.06999999999996,20,2,1,0,0.2298066051397063,0.7320381408789923,0
853,46,133.36999999999998,20,2,1,0,0.22957679853456658,0.7315091414192558,0
854,24,153.77000000000004,20,2,1,0,0.22934722173603203,0.7309804458644563,0
855,48,552.4699999999999,30,3,1,1,0.229117874514296,0.7304520541863624,0
856,12,62.04000000000001,10,1,0,0,0.2288887566397817,0.7299239663563737,0
857,48,134.82999999999996,20,2,1,0,0.2286598678831419,0.7293961823455178,0
858,44,133.10999999999999,20,2,1,0,0.22843120801525876,0.7288687021244548,0
859,11,61.81000000000002,10,1,0,0,0.2282027768072435,0.7283415256634753,0
860,10,126.43000000000002,20,2,1,0,0.22797457403043625,0.7278146529325046,0
861,17,153.17999999999992,20,2,1,0,0.22774659945640582,0.727288083901101,0
862,32,155.64000000000001,20,2,1,0,0.22751885285694942,0.7267618185384588,0
863,26,153.82,20,2,1,0,0.22729133400409246,0.7262358568134082,0
864,51,130.2599999999999,20,2,1,0,0.22706404267008837,0.7257101986944176,0
865,50,574.99,30,3,1,1,0.22683697862741828,0.7251848441495932,0
866,48,135.10999999999993,20,2,1,0,0.22661014164879087,0.7246597931466814,0
867,25,154.54,20,2,1,0,0.22638353150714208,0.7241350456530689,0
868,62,135.34999999999997,20,2,1,0,0.22615714797563494,0.7236106016357847,0
869,21,152.95000000000002,20,2,1,0,0.2259309908276593,0.7230864610615002,0
870,24,156.20999999999998,20,2,1,0,0.22570505983683165,0.7225626238965307,0
871,24,153.96,20,2,1,0,0.22547935477699482,0.7220390901068369,0
872,50,128.76999999999987,20,2,1,0,0.22525387542221784,0.7215158596580251,0
873,57,155.56999999999996,20,2,1,0,0.22502862154679562,0.7209929325153489,0
874,43,135.00999999999996,20,2,1,0,0.22480359292524882,0.7204703086437101,0
875,18,154.84,20,2,1,0,0.22457878933232356,0.71994798800766,0
876,48,578.27,30,3,1,1,0.22435421054299123,0.7194259705713993,0
877,53,159.53999999999988,20,2,1,0,0.22412985633244825,0.7189042562987806,0
878,29,152.66,20,2,1,0,0.2239057264761158,0.7183828451533091,0
879,30,157.7,20,2,1,0,0.2236818207496397,0.7178617370981427,0
880,25,155.04,20,2,1,0,0.22345813892889005,0.7173409320960942,0
881,49,132.77999999999997,20,2,1,0,0.22323468078996117,0.7168204301096319,0
882,48,135.53999999999996,20,2,1,0,0.2230114461091712,0.7163002311008801,0
883,27,125.55999999999997,20,2,1,0,0.22278843466306203,0.7157803350316211,0
884,27,129.41000000000003,20,2,1,0,0.22256564622839897,0.7152607418632959,0
885,45,132.66999999999996,20,2,1,0,0.22234308058217056,0.7147414515570043,0
886,23,151.63000000000005,20,2,1,0,0.2221207375015884,0.7142224640735076,0
887,25,152.58999999999997,20,2,1,0,0.22189861676408681,0.7137037793732282,0
888,24,126.80000000000004,20,2,1,0,0.22167671814732273,0.7131853974162512,0
889,27,157.35,20,2,1,0,0.2214550414291754,0.7126673181623253,0
890,44,135.66999999999996,20,2,1,0,0.22123358638774623,0.7121495415708645,0
891,50,159.8799999999999,30,3,1,1,0.22101235280135847,0.7116320676009472,0
892,55,156.03999999999996,30,3,1,1,0.2207913404485571,0.7111148962113197,0
893,59,131.14999999999972,20,2,1,0,0.22057054910810855,0.710598027360396,0
894,27,155.62,20,2,1,0,0.22034997855900046,0.7100814610062576,0
895,54,131.7699999999999,20,2,1,0,0.22012962858044147,0.7095651971066566,0
896,29,157.48000000000002,20,2,1,0,0.21990949895186102,0.7090492356190159,0
897,44,134.89000000000001,20,2,1,0,0.21968958945290915,0.7085335765004294,0
898,18,573.92,30,3,1,1,0.21946989986345625,0.7080182197076643,0
899,57,133.6799999999998,20,2,1,0,0.21925042996359279,0.7075031651971613,0
900,50,134.56999999999994,20,2,1,0,0.2190311795336292,0.7069884129250356,0
901,12,38.67000000000001,10,1,0,0,0.21881214835409557,0.7064739628470782,0
902,50,159.59999999999994,20,2,1,0,0.21859333620574148,0.7059598149187566,0
903,27,156.62999999999997,20,2,1,0,0.21837474286953573,0.7054459690952161,0
904,26,155.09,20,2,1,0,0.2181563681266662,0.7049324253312801,0
905,62,46.55000000000001,10,1,0,0,0.21793821175853953,0.7044191835814525,0
906,44,135.05,20,2,1,0,0.217720273546781,0.7039062437999165,0
907,12,126.53,20,2,1,0,0.21750255327323423,0.7033936059405376,0
908,51,131.5999999999999,20,2,1,0,0.217285050719961,0.7028812699568637,0
909,26,149.23000000000002,20,2,1,0,0.21706776566924102,0.7023692358021258,0
910,42,552.48,30,3,1,1,0.21685069790357178,0.7018575034292396,0
911,10,127.52000000000001,20,2,1,0,0.21663384720566822,0.7013460727908061,0
912,49,577.0699999999999,30,3,1,1,0.21641721335846256,0.7008349438391123,0
913,10,151.19,20,2,1,0,0.2162007961451041,0.7003241165261328,0
914,12,36.640000000000015,10,1,0,0,0.215984595348959,0.6998135908035304,0
915,44,135.14999999999998,20,2,1,0,0.21576861075361004,0.699303366622657,0
916,15,128.15999999999997,20,2,1,0,0.21555284214285642,0.6987934439345544,0
917,24,154.31,20,2,1,0,0.21533728930071355,0.698283822689956,0
918,19,38.95,10,1,0,0,0.21512195201141285,0.6977745028392863,0
919,29,156.03,20,2,1,0,0.21490683005940142,0.6972654843326636,0
920,24,128.83000000000004,20,2,1,0,0.21469192322934202,0.6967567671198998,0
921,50,153.19999999999996,20,2,1,0,0.21447723130611268,0.6962483511505014,0
922,52,154.14000000000001,20,2,1,0,0.21426275407480658,0.6957402363736709,0
923,52,159.49999999999994,30,3,1,1,0.21404849132073178,0.6952324227383077,0
924,17,63.18000000000002,10,1,0,0,0.21383444282941105,0.6947249101930082,0
925,42,159.81,20,2,1,0,0.21362060838658165,0.6942176986860676,0
926,25,151.17000000000002,20,2,1,0,0.21340698777819506,0.6937107881654806,0
927,50,578.01,30,3,1,1,0.21319358079041686,0.6932041785789428,0
928,48,128.88,20,2,1,0,0.21298038720962645,0.69269786987385,0
929,31,112.42999999999992,20,2,1,0,0.21276740682241682,0.6921918619973011,0
930,29,66.93999999999998,10,1,0,0,0.2125546394155944,0.6916861548960977,0
931,51,573.51,30,3,1,1,0.2123420847761788,0.6911807485167459,0
932,47,582.3199999999999,30,3,1,1,0.2121297426914026,0.6906756428054561,0
933,13,151.62,20,2,1,0,0.2119176129487112,0.690170837708145,0
934,50,134.83999999999992,20,2,1,0,0.2117056953357625,0.6896663331704362,0
935,55,133.5399999999999,20,2,1,0,0.21149398964042673,0.6891621291376607,0
936,49,574.9399999999999,30,3,1,1,0.2112824956507863,0.688658225554858,0
937,48,133.70999999999992,20,2,1,0,0.21107121315513552,0.6881546223667772,0
938,31,65.21000000000004,10,1,0,0,0.21086014194198038,0.6876513195178781,0
939,49,579.41,30,3,1,1,0.2106492818000384,0.6871483169523309,0
940,46,133.69999999999993,20,2,1,0,0.21043863251823836,0.6866456146140193,0
941,28,155.60000000000002,20,2,1,0,0.21022819388572012,0.6861432124465384,0
942,47,555.06,30,3,1,1,0.2100179656918344,0.6856411103931989,0
943,11,151.79000000000002,20,2,1,0,0.20980794772614256,0.6851393083970246,0
944,36,130.27999999999994,20,2,1,0,0.2095981397784164,0.6846378064007569,0
945,54,159.92999999999992,20,2,1,0,0.209388541638638,0.6841366043468521,0
946,27,153.75000000000003,20,2,1,0,0.20917915309699936,0.683635702177485,0
947,27,129.12999999999994,20,2,1,0,0.20896997394390235,0.6831350998345485,0
948,50,580.7199999999999,30,3,1,1,0.20876100396995845,0.6826347972596543,0
949,27,129.39999999999995,20,2,1,0,0.20855224296598848,0.6821347943941347,0
950,46,131.2699999999999,20,2,1,0,0.2083436907230225,0.6816350911790429,0
951,45,135.56999999999994,20,2,1,0,0.20813534703229947,0.6811356875551535,0
952,10,126.59,20,2,1,0,0.20792721168526718,0.6806365834629645,0
953,29,130.05999999999997,20,2,1,0,0.2077192844735819,0.6801377788426964,0
954,14,-22.05,0,0,0,0,0.20751156518910832,0.6796392736342953,0
955,7,36.480000000000004,10,1,0,0,0.2073040536239192,0.6791410677774321,0
956,50,133.35999999999996,20,2,1,0,0.20709674957029528,0.6786431612115034,0
957,24,155.76,20,2,1,0,0.206889652820725,0.6781455538756335,0
958,50,577.1199999999999,30,3,1,1,0.20668276316790427,0.6776482457086737,0
959,49,133.40999999999997,20,2,1,0,0.20647608040473636,0.677151236649205,0
960,26,40.72000000000002,10,1,0,0,0.2062696043243316,0.6766545266355372,0
961,51,581.6299999999999,30,3,1,1,0.2060633347200073,0.6761581156057105,0
962,16,154.35999999999999,20,2,1,0,0.20585727138528728,0.675662003497497,0
963,13,129.20000000000002,20,2,1,0,0.205651414113902,0.6751661902484004,0
964,57,134.63999999999996,20,2,1,0,0.2054457626997881,0.6746706757956568,0
965,26,155.08999999999995,20,2,1,0,0.2052403169370883,0.6741754600762372,0
966,50,128.74999999999997,20,2,1,0,0.20503507662015122,0.6736805430268458,0
967,51,156.0099999999999,30,3,1,1,0.20483004154353107,0.6731859245839237,0
968,52,160.3199999999999,30,3,1,1,0.20462521150198754,0.6726916046836471,0
969,10,37.14000000000001,10,1,0,0,0.20442058629048554,0.6721975832619299,0
970,47,557.0,30,3,1,1,0.20421616570419504,0.6717038602544235,0
971,27,152.30999999999995,20,2,1,0,0.20401194953849083,0.6712104355965187,0
972,42,135.15999999999997,20,2,1,0,0.20380793758895235,0.6707173092233448,0
973,12,128.58,20,2,1,0,0.2036041296513634,0.6702244810697724,0
974,8,36.730000000000004,10,1,0,0,0.20340052552171203,0.6697319510704131,0
975,27,156.26999999999995,20,2,1,0,0.20319712499619033,0.6692397191596202,0
976,54,136.30999999999997,20,2,1,0,0.20299392787119414,0.66874778527149,0
977,50,579.7599999999999,30,3,1,1,0.20279093394332295,0.6682561493398624,0
978,52,136.86999999999995,20,2,1,0,0.20258814300937963,0.6677648112983222,0
979,41,134.02999999999994,20,2,1,0,0.20238555486637025,0.6672737710801988,0
980,41,132.61999999999995,20,2,1,0,0.20218316931150387,0.6667830286185679,0
981,15,573.24,30,3,1,1,0.20198098614219237,0.6662925838462519,0
982,24,154.76,20,2,1,0,0.20177900515605018,0.6658024366958215,0
983,47,547.43,30,3,1,1,0.20157722615089413,0.6653125870995951,0
984,28,575.6099999999999,30,3,1,1,0.20137564892474324,0.6648230349896412,0
985,41,133.73999999999998,20,2,1,0,0.2011742732758185,0.6643337802977773,0
986,41,158.04999999999998,20,2,1,0,0.20097309900254268,0.6638448229555732,0
987,48,130.80999999999997,20,2,1,0,0.20077212590354013,0.6633561628943487,0
988,14,59.95000000000001,10,1,0,0,0.20057135377763657,0.6628678000451774,0
989,23,156.05999999999997,20,2,1,0,0.20037078242385895,0.6623797343388858,0
990,41,157.3499999999999,20,2,1,0,0.2001704116414351,0.6618919657060538,0
991,20,63.390000000000015,10,1,0,0,0.19997024122979365,0.6614044940770167,0
992,42,134.45999999999998,20,2,1,0,0.19977027098856384,0.6609173193818653,0
993,18,152.98,20,2,1,0,0.1995705007175753,0.660430441550447,0
994,68,156.4899999999999,20,2,1,0,0.1993709302168577,0.6599438605123656,0
995,23,131.86999999999998,20,2,1,0,0.19917155928664085,0.6594575761969839,0
996,48,581.17,30,3,1,1,0.1989723877273542,0.6589715885334226,0
997,21,566.97,30,3,1,1,0.19877341533962686,0.6584858974505621,0
998,46,550.5899999999999,30,3,1,1,0.19857464192428723,0.658000502877043,0
999,9,36.780000000000015,10,1,0,0,0.19837606728236293,0.6575154047412671,0
1000,42,153.64999999999995,30,3,1,1,0.19817769121508055,0.6570306029713984,0
