episode,steps,total_reward,score,success,outcome,epsilon
477,9,-20.51819610595703,0,0,failed,0.6204944249678943
478,40,28.078131256103507,10,0,one_apple,0.6198739305429264
479,27,-1.0167207641601563,0,0,failed,0.6192540566123834
480,19,-0.5243045349121094,0,0,failed,0.6186348025557711
481,7,-20.219686157226562,0,0,failed,0.6180161677532153
482,18,-20.84259326171875,0,0,failed,0.6173981515854621
483,22,8.892600708007805,10,0,one_apple,0.6167807534338766
484,40,-1.770204223632813,0,0,failed,0.6161639726804428
485,20,-20.752240509033204,0,0,failed,0.6155478087077623
486,18,-0.6985591735839846,0,0,failed,0.6149322608990545
487,11,-20.58900961303711,0,0,failed,0.6143173286381555
488,15,-20.620397583007815,0,0,failed,0.6137030113095173
489,37,8.419261810302732,10,0,one_apple,0.6130893082982078
490,27,-21.288006439208985,0,0,failed,0.6124762189899097
491,10,-0.5890153198242188,0,0,failed,0.6118637427709198
492,26,-21.21527819824219,0,0,failed,0.6112518790281489
493,44,27.751585021972648,10,0,one_apple,0.6106406271491208
494,37,-1.8058405761718757,0,0,failed,0.6100299865219717
495,21,9.333369812011714,10,0,one_apple,0.6094199565354498
496,21,29.18786260986328,10,0,one_apple,0.6088105365789144
497,21,-0.8379104309082033,0,0,failed,0.6082017260423355
498,18,-20.7308310546875,0,0,failed,0.6075935243162931
499,56,-2.8476825561523453,0,0,failed,0.6069859307919768
500,26,28.75266110229492,10,0,one_apple,0.6063789448611848
501,10,-20.466100646972656,0,0,failed,0.6057725659163237
502,26,-21.248498474121096,0,0,failed,0.6051667933504074
503,7,-20.32888885498047,0,0,failed,0.6045616265570569
504,10,-20.468310485839844,0,0,failed,0.6039570649304998
505,19,29.091500350952145,10,0,one_apple,0.6033531078655693
506,16,-0.6573587646484375,0,0,failed,0.6027497547577038
507,21,-1.0460112915039064,0,0,failed,0.602147005002946
508,14,-20.644359313964845,0,0,failed,0.6015448579979431
509,37,-1.829949798583985,0,0,failed,0.6009433131399452
510,15,-0.5457664184570312,10,0,one_apple,0.6003423698268052
511,40,-1.4936737976074221,0,0,failed,0.5997420274569785
512,16,-20.94140808105469,0,0,failed,0.5991422854295215
513,52,27.67452160644529,10,0,one_apple,0.598543143144092
514,30,8.4336083984375,10,0,one_apple,0.5979446000009478
515,34,-1.7536562500000008,0,0,failed,0.5973466554009469
516,6,-0.1,10,0,one_apple,0.596749308745546
517,48,27.835520935058582,10,0,one_apple,0.5961525594368005
518,17,-0.75919873046875,0,0,failed,0.5955564068773637
519,15,9.454741882324218,10,0,one_apple,0.5949608504704863
520,10,-20.447764709472658,0,0,failed,0.5943658896200158
521,16,9.55424914550781,10,0,one_apple,0.5937715237303958
522,22,-1.1040229492187499,0,0,failed,0.5931777522066654
523,18,-20.879769805908204,0,0,failed,0.5925845744544587
524,20,-0.8766053466796876,0,0,failed,0.5919919898800042
525,12,-0.5238332824707032,0,0,failed,0.5913999978901242
526,18,-20.88152081298828,0,0,failed,0.590808597892234
527,9,-20.35,0,0,failed,0.5902177892943418
528,29,-21.383744171142578,0,0,failed,0.5896275715050474
529,7,-0.28901635742187504,0,0,failed,0.5890379439335424
530,12,-0.4044431457519532,0,0,failed,0.5884489059896089
531,20,-20.91435302734375,0,0,failed,0.5878604570836192
532,12,-20.641992736816405,0,0,failed,0.5872725966265356
533,14,-20.600856872558595,0,0,failed,0.5866853240299091
534,17,-20.775357666015626,0,0,failed,0.5860986387058792
535,11,-20.512300842285157,0,0,failed,0.5855125400671733
536,10,-0.3580101928710938,0,0,failed,0.5849270275271061
537,20,-0.9025166931152343,0,0,failed,0.584342100499579
538,19,-0.7766139221191407,0,0,failed,0.5837577583990794
539,10,29.662546432495116,10,0,one_apple,0.5831740006406804
540,11,-20.37001477050781,0,0,failed,0.5825908266400397
541,54,7.380963256835933,10,0,one_apple,0.5820082358133997
542,22,29.080215850830076,10,0,one_apple,0.5814262275775862
543,13,-0.5514321289062502,0,0,failed,0.5808448013500086
544,27,-21.325339294433594,0,0,failed,0.5802639565486586
545,20,-0.8855944213867187,0,0,failed,0.57968369259211
546,6,-20.180975036621096,0,0,failed,0.5791040088995179
547,8,-20.25,0,0,failed,0.5785249048906184
548,24,9.05017797851562,10,0,one_apple,0.5779463799857277
549,11,-0.39721246337890626,0,0,failed,0.577368433605742
550,17,-20.71306561279297,0,0,failed,0.5767910651721362
551,27,-1.310618896484375,0,0,failed,0.576214274106964
552,48,7.764077941894524,10,0,one_apple,0.5756380598328571
553,29,-1.1438082885742187,0,0,failed,0.5750624217730242
554,43,-22.042336791992188,0,0,failed,0.5744873593512512
555,7,-0.2,0,0,failed,0.5739128719918999
556,8,-0.2554004516601563,0,0,failed,0.573338959119908
557,23,8.765222656249996,10,0,one_apple,0.572765620160788
558,7,-0.2553422241210937,0,0,failed,0.5721928545406272
559,12,29.366979858398434,10,0,one_apple,0.5716206616860866
560,20,29.22040231323242,10,0,one_apple,0.5710490410244006
561,9,-20.395043884277346,0,0,failed,0.5704779919833761
562,14,9.337796295166015,10,0,one_apple,0.5699075139913927
563,12,29.526853393554685,10,0,one_apple,0.5693376064774013
564,18,-0.7676016845703126,0,0,failed,0.5687682688709239
565,28,-1.3614216918945314,0,0,failed,0.5681995006020529
566,31,28.626822906494134,10,0,one_apple,0.5676313011014509
567,9,9.604741882324216,10,0,one_apple,0.5670636698003494
568,31,-1.522810272216797,0,0,failed,0.5664966061305491
569,9,-20.340298095703126,0,0,failed,0.5659301095244186
570,21,-21.121503204345704,0,0,failed,0.5653641794148941
571,18,-20.76758923339844,0,0,failed,0.5647988152354793
572,8,-0.2018045654296875,0,0,failed,0.5642340164202437
573,7,-20.25,0,0,failed,0.5636697824038235
574,26,29.040703918457023,10,0,one_apple,0.5631061126214196
575,38,-21.596871032714844,0,0,failed,0.5625430065087982
576,18,-20.89556411743164,0,0,failed,0.5619804635022894
577,16,-0.7265427246093752,10,0,one_apple,0.561418483038787
578,22,9.01981701660156,10,0,one_apple,0.5608570645557482
579,15,-20.868546264648437,0,0,failed,0.5602962074911925
580,28,8.955219482421871,10,0,one_apple,0.5597359112837013
581,10,-20.531063232421875,0,0,failed,0.5591761753724176
582,40,8.419777954101551,10,0,one_apple,0.5586169991970452
583,7,-0.28901635742187504,0,0,failed,0.5580583821978482
584,22,-21.316330932617188,0,0,failed,0.5575003238156504
585,11,-20.375954010009767,0,0,failed,0.5569428234918348
586,16,-20.784186309814455,0,0,failed,0.5563858806683429
587,9,-0.06114877319335938,0,0,failed,0.5558294947876746
588,12,-0.44407666015625,0,0,failed,0.5552736652928869
589,5,-0.1309750366210938,0,0,failed,0.5547183916275941
590,9,-0.37559088134765634,0,0,failed,0.5541636732359665
591,16,9.404531768798826,10,0,one_apple,0.5536095095627305
592,6,-0.1309750366210938,0,0,failed,0.5530559000531677
593,19,-1.0176538085937499,0,0,failed,0.5525028441531146
594,16,-0.7,0,0,failed,0.5519503413089615
595,21,-0.8904864501953125,0,0,failed,0.5513983909676525
596,25,8.705800811767578,10,0,one_apple,0.5508469925766849
597,11,-0.5155670166015626,0,0,failed,0.5502961455841082
598,12,9.349999999999998,10,0,one_apple,0.5497458494385241
599,29,-1.5154194946289068,0,0,failed,0.5491961035890855
600,15,-0.5454956665039061,0,0,failed,0.5486469074854965
601,25,8.936238708496088,10,0,one_apple,0.548098260578011
602,13,-0.47291409301757814,10,0,one_apple,0.547550162317433
603,30,-21.71244354248047,0,0,failed,0.5470026121551156
604,11,-0.5920577392578126,0,0,failed,0.5464556095429605
605,15,9.385447570800778,10,0,one_apple,0.5459091539334175
606,14,29.312167358398437,10,0,one_apple,0.5453632447794842
607,29,28.854605514526366,10,0,one_apple,0.5448178815347047
608,40,-21.96003033447266,0,0,failed,0.54427306365317
609,53,27.412667358398433,10,0,one_apple,0.5437287905895168
610,34,28.48812673950195,10,0,one_apple,0.5431850617989273
611,14,29.307446777343745,10,0,one_apple,0.5426418767371284
612,38,-1.8584736328125009,0,0,failed,0.5420992348603912
613,12,9.480655700683592,10,0,one_apple,0.5415571356255309
614,27,28.84400076293945,10,0,one_apple,0.5410155784899053
615,27,28.877123504638668,10,0,one_apple,0.5404745629114154
616,15,9.390801696777343,10,0,one_apple,0.539934088348504
617,37,8.263679443359365,10,0,one_apple,0.5393941542601555
618,34,-1.6438361511230473,0,0,failed,0.5388547601058953
619,13,-0.54569189453125,0,0,failed,0.5383159053457894
620,18,-0.8304088134765625,0,0,failed,0.5377775894404436
621,47,27.913869201660155,10,0,one_apple,0.5372398118510032
622,18,9.30452896118164,10,0,one_apple,0.5367025720391522
623,10,-0.31207012939453127,0,0,failed,0.536165869467113
624,8,-20.257979797363284,0,0,failed,0.5356297035976458
625,17,-20.796976806640625,0,0,failed,0.5350940738940482
626,7,-0.2018045654296875,0,0,failed,0.5345589798201541
627,35,-21.710313812255862,0,0,failed,0.534024420840334
628,22,-1.0982344360351561,0,0,failed,0.5334903964194936
629,16,-20.767763427734376,0,0,failed,0.5329569060230741
630,15,29.438781311035154,10,0,one_apple,0.532423949117051
631,22,29.022793289184566,10,0,one_apple,0.531891525167934
632,22,-1.0808195190429688,0,0,failed,0.5313596336427661
633,17,9.45,10,0,one_apple,0.5308282740091232
634,10,-20.370349365234375,0,0,failed,0.5302974457351142
635,33,8.384353149414057,10,0,one_apple,0.5297671482893791
636,26,28.70682696533203,10,0,one_apple,0.5292373811410898
637,10,-20.47898291015625,0,0,failed,0.5287081437599487
638,23,-21.03519805908203,0,0,failed,0.5281794356161887
639,11,-0.36162908935546867,0,0,failed,0.5276512561805725
640,15,-20.823819580078126,0,0,failed,0.5271236049243919
641,45,28.012786376953123,10,0,one_apple,0.5265964813194676
642,27,-1.1854010314941408,0,0,failed,0.5260698848381481
643,45,-22.288600219726565,0,0,failed,0.5255438149533099
644,23,-1.2232129211425784,0,0,failed,0.5250182711383566
645,22,-21.24744860839844,0,0,failed,0.5244932528672183
646,22,8.782797576904287,10,0,one_apple,0.5239687596143511
647,21,29.022784667968747,10,0,one_apple,0.5234447908547367
648,9,-0.2165594482421875,0,0,failed,0.522921346063882
649,10,-0.2809750366210938,0,0,failed,0.522398424717818
650,19,-20.973797302246094,0,0,failed,0.5218760262931003
651,29,28.45998669433593,10,0,one_apple,0.5213541502668072
652,16,-0.6751890258789063,0,0,failed,0.5208327961165404
653,38,28.203518066406247,10,0,one_apple,0.5203119633204238
654,19,9.317945037841795,10,0,one_apple,0.5197916513571034
655,22,28.985012893676753,10,0,one_apple,0.5192718597057463
656,19,-0.9061542358398439,0,0,failed,0.5187525878460405
657,22,-21.141258911132812,0,0,failed,0.5182338352581944
658,21,-21.2115390625,0,0,failed,0.5177156014229363
659,15,-0.6488717193603515,10,0,one_apple,0.5171978858215134
660,45,28.062171691894527,10,0,one_apple,0.5166806879356919
661,57,-2.577346832275392,0,0,failed,0.5161640072477562
662,35,-21.649881591796877,0,0,failed,0.5156478432405085
663,14,9.293481353759764,10,0,one_apple,0.515132195397268
664,11,-20.51749334716797,0,0,failed,0.5146170632018707
665,13,-0.49838482666015627,0,0,failed,0.5141024461386688
666,12,9.499999999999996,10,0,one_apple,0.5135883436925301
667,20,-0.8711836853027344,0,0,failed,0.5130747553488376
668,21,-21.02308758544922,0,0,failed,0.5125616805934888
669,11,-20.617406982421876,0,0,failed,0.5120491189128954
670,8,-20.25,0,0,failed,0.5115370697939825
671,25,-1.1716092529296878,0,0,failed,0.5110255327241885
672,30,-21.511432403564456,0,0,failed,0.5105145071914643
673,65,26.516879150390622,10,0,one_apple,0.5100039926842729
674,10,-0.4,0,0,failed,0.5094939886915886
675,52,-2.6974563293457043,0,0,failed,0.508984494702897
676,47,-2.284321289062501,0,0,failed,0.508475510208194
677,46,7.6215679473876925,10,0,one_apple,0.5079670346979859
678,11,-0.36415863037109386,0,0,failed,0.5074590676632879
679,12,-0.47791558837890624,0,0,failed,0.5069516085956246
680,17,-20.8774052734375,0,0,failed,0.506444656987029
681,25,-1.201009765625,0,0,failed,0.505938212330042
682,34,-1.7985332641601568,0,0,failed,0.505432274117712
683,17,-0.765794616699219,0,0,failed,0.5049268418435943
684,33,28.380090209960933,10,0,one_apple,0.5044219150017507
685,49,-2.305116088867188,0,0,failed,0.5039174930867489
686,15,9.346616760253905,10,0,one_apple,0.5034135755936622
687,34,8.62380661010742,10,0,one_apple,0.5029101620180685
688,7,-0.3139457397460938,0,0,failed,0.5024072518560504
689,11,-0.4553992309570313,0,0,failed,0.5019048446041944
690,33,28.44486471557617,10,0,one_apple,0.5014029397595902
691,10,9.549999999999997,10,0,one_apple,0.5009015368198305
692,27,-1.1486468811035158,0,0,failed,0.5004006352830107
693,29,-21.30841473388672,0,0,failed,0.4999002346477277
694,44,27.968601196289054,10,0,one_apple,0.49940033441307996
695,56,-22.844668090820313,0,0,failed,0.49890093407866687
696,28,28.823879974365234,10,0,one_apple,0.4984020331445882
697,13,-20.663103607177735,0,0,failed,0.4979036311114436
698,9,-20.35,0,0,failed,0.4974057274803321
699,12,-0.620755584716797,0,0,failed,0.49690832175285177
700,22,-0.8670011596679688,0,0,failed,0.4964114134310989
701,17,-0.6518045654296876,0,0,failed,0.4959150020176678
702,19,-20.84102767944336,0,0,failed,0.49541908701565013
703,15,29.368315673828125,10,0,one_apple,0.49492366792863446
704,9,-20.384114379882813,0,0,failed,0.4944287442607058
705,24,-1.0929827270507813,0,0,failed,0.4939343155164451
706,29,-21.135066162109375,0,0,failed,0.4934403812009287
707,19,-20.85278533935547,0,0,failed,0.4929469408197278
708,46,28.28127563476562,10,0,one_apple,0.49245399387890804
709,36,8.482428512573241,10,0,one_apple,0.4919615398850291
710,29,28.794840393066398,10,0,one_apple,0.4914695783451441
711,10,-0.37564465332031255,0,0,failed,0.4909781087667989
712,25,28.811619018554683,10,0,one_apple,0.4904871306580321
713,34,-21.781658447265627,0,0,failed,0.4899966435273741
714,113,-25.47419287109375,0,0,failed,0.4895066468838467
715,32,-1.5242396545410162,0,0,failed,0.48901714023696286
716,39,28.270217803955074,10,0,one_apple,0.4885281230967259
717,39,-1.8690025634765635,0,0,failed,0.48803959497362914
718,29,159.00299737548826,20,1,complete,0.4875515553786555
719,7,-20.31084307861328,0,0,failed,0.48706400382327686
720,19,-20.74248907470703,0,0,failed,0.4865769398194536
721,9,-0.2528076477050782,0,0,failed,0.48609036287963414
722,21,-1.061606170654297,0,0,failed,0.48560427251675453
723,24,28.959558624267576,10,0,one_apple,0.48511866824423777
724,18,-0.9035673217773437,0,0,failed,0.4846335495759935
725,20,-21.014926696777344,0,0,failed,0.4841489160264175
726,14,9.355464263916016,10,0,one_apple,0.4836647671103911
727,11,-20.643447509765625,0,0,failed,0.4831811023432807
728,9,-20.40539385986328,0,0,failed,0.4826979212409374
729,32,8.51266723632812,10,0,one_apple,0.48221522331969646
730,12,29.454741882324214,10,0,one_apple,0.48173300809637676
731,24,28.89715161132812,10,0,one_apple,0.48125127508828036
732,38,-22.027655578613285,0,0,failed,0.48077002381319206
733,30,28.604219238281246,10,0,one_apple,0.48028925378937887
734,28,-21.36981408691406,0,0,failed,0.47980896453558947
735,13,29.468262939453123,10,0,one_apple,0.4793291555710539
736,15,-20.788352966308594,0,0,failed,0.47884982641548285
737,12,9.45,10,0,one_apple,0.47837097658906735
738,12,-20.647130859375,0,0,failed,0.47789260561247826
739,13,29.500757354736326,10,0,one_apple,0.4774147130068658
740,37,-1.9111093750000008,0,0,failed,0.4769372982938589
741,9,-0.4591987915039063,0,0,failed,0.47646036099556505
742,20,-20.995649719238283,0,0,failed,0.47598390063456947
743,11,-0.4407090454101563,0,0,failed,0.4755079167339349
744,18,-20.72205126953125,0,0,failed,0.47503240881720094
745,21,29.26612149047851,10,0,one_apple,0.47455737640838375
746,41,8.057420776367186,10,0,one_apple,0.47408281903197536
747,4,-0.1,0,0,failed,0.47360873621294336
748,109,-5.303321105957027,0,0,failed,0.4731351274767304
749,38,158.41459143066405,20,1,complete,0.4726619923492537
750,125,-5.659626831054683,0,0,failed,0.47218933035690447
751,24,-1.0336030883789062,0,0,failed,0.47171714102654755
752,16,-20.733020141601564,0,0,failed,0.471245423885521
753,22,29.048040069580075,10,0,one_apple,0.47077417846163544
754,17,-0.9306861572265624,0,0,failed,0.4703034042831738
755,16,-20.66343585205078,0,0,failed,0.46983310087889063
756,27,8.942728393554681,10,0,one_apple,0.46936326777801174
757,22,-20.992012329101563,0,0,failed,0.4688939045102337
758,12,9.515397766113278,10,0,one_apple,0.4684250106057235
759,29,8.66367333984374,10,0,one_apple,0.46795658559511777
760,14,-0.37722320556640626,10,0,one_apple,0.46748862900952265
761,4,-0.1,0,0,failed,0.4670211403805131
762,13,9.483329345703122,10,0,one_apple,0.4665541192401326
763,17,9.290620483398435,10,0,one_apple,0.4660875651208925
764,4,-0.1,0,0,failed,0.4656214775557716
765,13,-0.4,0,0,failed,0.46515585607821586
766,46,-22.049967102050783,0,0,failed,0.46469070022213765
767,21,29.07776971435547,10,0,one_apple,0.4642260095219155
768,9,29.7,10,0,one_apple,0.4637617835123936
769,14,29.43291027832031,10,0,one_apple,0.46329802172888124
770,4,-0.1,0,0,failed,0.46283472370715234
771,14,9.45,10,0,one_apple,0.46237188898344517
772,19,-20.935153625488283,0,0,failed,0.4619095170944617
773,24,8.746560546874996,10,0,one_apple,0.46144760757736725
774,16,-0.6609598693847656,0,0,failed,0.46098615996978987
775,19,-0.7050553588867188,0,0,failed,0.46052517380982005
776,28,-1.2869788513183593,0,0,failed,0.4600646486360102
777,9,-20.374033447265624,0,0,failed,0.4596045839873742
778,27,-21.290612854003907,0,0,failed,0.45914497940338683
779,27,-21.400875640869142,0,0,failed,0.4586858344239834
780,22,8.8905870513916,10,0,one_apple,0.45822714858955943
781,11,-20.59059020996094,0,0,failed,0.45776892144096987
782,4,-0.1,0,0,failed,0.4573111525195289
783,11,29.454741882324218,10,0,one_apple,0.4568538413670094
784,6,-0.1,10,0,one_apple,0.4563969875256424
785,66,-23.0862412109375,0,0,failed,0.45594059053811675
786,29,-21.41133251953125,0,0,failed,0.45548464994757865
787,32,-21.541270599365234,0,0,failed,0.45502916529763104
788,50,7.533611785888652,10,0,one_apple,0.45457413613233344
789,48,27.80837689208983,10,0,one_apple,0.4541195619962011
790,22,9.054112304687497,10,0,one_apple,0.4536654424342049
791,19,-20.793452911376953,0,0,failed,0.45321177699177073
792,49,27.976775024414057,10,0,one_apple,0.452758565214779
793,35,-21.75963006591797,0,0,failed,0.4523058066495642
794,31,-1.3529957275390625,0,0,failed,0.45185350084291465
795,37,8.017621398925776,10,0,one_apple,0.4514016473420717
796,40,8.30716564941405,10,0,one_apple,0.45095024569472963
797,15,9.344121948242186,10,0,one_apple,0.4504992954490349
798,67,-3.069392242431642,0,0,failed,0.45004879615358584
799,19,9.414846374511715,10,0,one_apple,0.44959874735743227
800,9,-20.40539385986328,0,0,failed,0.4491491486100748
801,11,-20.419068481445315,0,0,failed,0.44869999946146477
802,10,-0.3277891235351563,0,0,failed,0.4482512994620033
803,11,-0.2834943237304688,0,0,failed,0.4478030481625413
804,9,-20.468694274902344,0,0,failed,0.44735524511437874
805,20,-20.919297424316408,0,0,failed,0.4469078898692644
806,23,29.071474121093747,10,0,one_apple,0.4464609819793951
807,10,-20.45,0,0,failed,0.44601452099741573
808,48,-22.1126081237793,0,0,failed,0.4455685064764183
809,28,-1.3925813293457034,0,0,failed,0.4451229379699419
810,8,-20.284509704589844,0,0,failed,0.44467781503197196
811,10,-0.30000000000000004,0,0,failed,0.44423313721693997
812,16,9.115533630371086,10,0,one_apple,0.44378890407972305
813,18,-20.830529907226563,0,0,failed,0.44334511517564335
814,24,-21.139926147460937,0,0,failed,0.4429017700604677
815,8,-20.21550030517578,0,0,failed,0.44245886829040726
816,29,-1.2136540527343749,0,0,failed,0.44201640942211684
817,8,-20.384509704589846,0,0,failed,0.44157439301269474
818,14,-0.6155818481445313,0,0,failed,0.44113281861968207
819,10,-20.55,0,0,failed,0.4406916858010624
820,10,-0.5330201416015625,0,0,failed,0.4402509941152613
821,13,29.41937997436523,10,0,one_apple,0.43981074312114604
822,8,29.75445111083984,10,0,one_apple,0.4393709323780249
823,28,28.658270446777333,10,0,one_apple,0.4389315614456469
824,8,-20.290709045410157,0,0,failed,0.43849262988420123
825,56,27.650354797363267,10,0,one_apple,0.438054137254317
826,71,-3.5514513244628927,0,0,failed,0.4376160831170627
827,31,-1.4979776000976566,0,0,failed,0.43717846703394564
828,25,29.105249084472653,10,0,one_apple,0.4367412885669117
829,17,29.40706002807617,10,0,one_apple,0.4363045472783448
830,9,-0.2845097045898438,0,0,failed,0.43586824273106645
831,29,9.054712524414061,10,0,one_apple,0.4354323744883354
832,11,-0.3468356323242188,0,0,failed,0.43499694211384704
833,36,-1.5405807800292974,0,0,failed,0.4345619451717332
834,20,-0.8678684692382813,0,0,failed,0.43412738322656147
835,18,-20.73451397705078,0,0,failed,0.4336932558433349
836,16,-20.761856506347655,0,0,failed,0.43325956258749154
837,18,-0.7316685791015626,0,0,failed,0.43282630302490405
838,33,8.55246289062499,10,0,one_apple,0.43239347672187917
839,26,28.73545037841796,10,0,one_apple,0.4319610832451573
840,15,9.284156188964836,10,0,one_apple,0.43152912216191214
841,52,27.632967315673824,10,0,one_apple,0.4310975930397502
842,22,8.955065795898424,10,0,one_apple,0.43066649544671043
843,34,28.573579467773435,10,0,one_apple,0.4302358289512637
844,17,-0.698761962890625,0,0,failed,0.4298055931223125
845,19,-20.904131591796876,0,0,failed,0.42937578752919014
846,21,29.05138980102539,10,0,one_apple,0.4289464117416609
847,6,-20.150000000000002,0,0,failed,0.42851746532991924
848,44,28.332663269042957,10,0,one_apple,0.42808894786458934
849,37,8.100876235961895,10,0,one_apple,0.42766085891672473
850,20,-20.94388592529297,0,0,failed,0.427233198057808
851,17,9.28194854736328,10,0,one_apple,0.4268059648597502
852,16,-20.696306701660156,0,0,failed,0.4263791588948904
853,4,-0.1,0,0,failed,0.42595277973599555
854,50,-2.2831687316894542,0,0,failed,0.42552682695625954
855,16,-0.5339605102539062,0,0,failed,0.4251013001293033
856,25,28.869806457519527,10,0,one_apple,0.424676198829174
857,6,-20.18221485900879,0,0,failed,0.4242515226303448
858,12,-20.603712219238282,0,0,failed,0.42382727110771445
859,36,28.77109088134765,10,0,one_apple,0.4234034438366067
860,17,-0.7352927703857424,0,0,failed,0.4229800403927701
861,26,8.961680969238277,10,0,one_apple,0.42255706035237733
862,13,9.524014953613278,10,0,one_apple,0.42213450329202495
863,25,-21.238241973876953,0,0,failed,0.4217123687887329
864,14,-20.49355584716797,0,0,failed,0.4212906564199442
865,9,-20.400681396484377,0,0,failed,0.42086936576352424
866,61,27.549350341796863,10,0,one_apple,0.4204484963977607
867,51,27.69059552001951,10,0,one_apple,0.42002804790136294
868,10,-20.345929931640626,0,0,failed,0.4196080198534616
869,16,29.498968933105466,10,0,one_apple,0.4191884118336081
870,9,29.598168334960935,10,0,one_apple,0.41876922342177453
871,12,-0.4777765808105469,0,0,failed,0.41835045419835276
872,30,28.90345208740234,10,0,one_apple,0.4179321037441544
873,4,-0.1,0,0,failed,0.41751417164041027
874,13,29.307906799316402,10,0,one_apple,0.41709665746876984
875,9,-20.31389263916016,0,0,failed,0.4166795608113011
876,67,-23.056174575805667,0,0,failed,0.41626288125048977
877,17,9.303355163574217,10,0,one_apple,0.41584661836923925
878,9,-20.4785869140625,0,0,failed,0.41543077175087
879,9,-20.35182604980469,0,0,failed,0.41501534097911913
880,21,29.477275390624996,10,0,one_apple,0.41460032563814003
881,59,6.781033233642564,10,0,one_apple,0.4141857253125019
882,14,-0.6492378540039062,0,0,failed,0.41377153958718943
883,9,-0.30000000000000004,0,0,failed,0.4133577680476022
884,18,-0.6997401123046875,0,0,failed,0.4129444102795546
885,44,27.60013903808593,10,0,one_apple,0.412531465869275
886,16,29.344599548339843,10,0,one_apple,0.41211893440340575
887,25,8.971128341674795,10,0,one_apple,0.41170681546900234
888,9,-0.34383837890625,0,0,failed,0.41129510865353336
889,16,29.346408630371087,10,0,one_apple,0.41088381354487985
890,17,29.345320587158202,10,0,one_apple,0.410472929731335
891,34,-1.9880456542968754,0,0,failed,0.41006245680160364
892,17,9.395326980590816,10,0,one_apple,0.40965239434480205
893,16,-20.733178649902346,0,0,failed,0.40924274195045723
894,31,28.717696563720697,10,0,one_apple,0.40883349920850676
895,8,29.73599639892578,10,0,one_apple,0.40842466570929825
896,8,29.73599639892578,10,0,one_apple,0.40801624104358897
897,12,-20.553353637695313,0,0,failed,0.4076082248025454
898,10,-0.5,0,0,failed,0.4072006165777428
899,12,29.56176214599609,10,0,one_apple,0.4067934159611651
900,29,29.076248046874994,10,0,one_apple,0.4063866225452039
901,8,9.684227722167968,10,0,one_apple,0.4059802359226587
902,10,29.562836303710935,10,0,one_apple,0.40557425568673605
903,15,9.430029724121091,10,0,one_apple,0.40516868143104934
904,13,-0.6076058959960938,0,0,failed,0.4047635127496183
905,4,-0.1,0,0,failed,0.4043587492368687
906,21,9.23387442016601,10,0,one_apple,0.4039543904876318
907,18,9.270668029785153,10,0,one_apple,0.4035504360971442
908,17,29.244034378051754,10,0,one_apple,0.40314688566104706
909,11,-0.40550787353515627,0,0,failed,0.402743738775386
910,32,8.894589950561517,10,0,one_apple,0.4023409950366106
911,26,28.63356881713867,10,0,one_apple,0.401938654041574
912,23,29.299986572265624,10,0,one_apple,0.4015367153875324
913,24,9.086452911376949,10,0,one_apple,0.4011351786721449
914,13,-20.67046728515625,0,0,failed,0.40073404349347275
915,44,27.962930297851546,10,0,one_apple,0.40033330944997925
916,23,8.819341552734368,10,0,one_apple,0.39993297614052925
917,28,-1.3685794982910158,0,0,failed,0.3995330431643887
918,39,28.40445434570312,10,0,one_apple,0.39913351012122433
919,35,8.412609374999985,10,0,one_apple,0.3987343766111031
920,23,9.0274976196289,10,0,one_apple,0.398335642234492
921,20,29.27316693115234,10,0,one_apple,0.3979373065922575
922,71,6.542832031249972,10,0,one_apple,0.39753936928566525
923,30,8.730075012207017,10,0,one_apple,0.3971418299163796
924,16,29.50644281005859,10,0,one_apple,0.3967446880864632
925,12,-0.5138342285156251,0,0,failed,0.3963479433983767
926,19,9.243325561523434,10,0,one_apple,0.3959515954549783
927,20,-21.078457946777345,0,0,failed,0.39555564385952335
928,47,28.174521789550777,10,0,one_apple,0.39516008821566384
929,38,8.412076019287102,10,0,one_apple,0.3947649281274482
930,19,9.202525512695312,10,0,one_apple,0.3943701631993207
931,25,8.967463989257809,10,0,one_apple,0.3939757930361214
932,21,29.31093911743164,10,0,one_apple,0.3935818172430853
933,18,9.31280236816406,10,0,one_apple,0.3931882354258422
934,49,27.93283996582029,10,0,one_apple,0.39279504719041636
935,23,9.224336975097653,10,0,one_apple,0.39240225214322594
936,16,29.26006439208984,10,0,one_apple,0.39200984989108273
937,27,-21.310367004394532,0,0,failed,0.39161784004119166
938,7,29.73599639892578,10,0,one_apple,0.39122622220115044
939,17,29.374576538085936,10,0,one_apple,0.3908349959789493
940,8,-20.366552001953124,0,0,failed,0.3904441609829703
941,10,-0.3640036010742188,0,0,failed,0.3900537168219873
942,4,-0.1,0,0,failed,0.3896636631051653
943,23,9.184463684082026,10,0,one_apple,0.38927399944206015
944,9,-20.410993286132815,0,0,failed,0.3888847254426181
945,12,-0.482207275390625,0,0,failed,0.38849584071717547
946,6,-20.187991790771484,0,0,failed,0.3881073448764583
947,47,7.971161010742172,10,0,one_apple,0.3877192375315819
948,30,8.892170043945303,10,0,one_apple,0.3873315182940503
949,10,-20.421605712890624,0,0,failed,0.38694418677575626
950,25,-21.2083291015625,0,0,failed,0.3865572425889805
951,30,-21.617531311035158,0,0,failed,0.38617068534639154
952,32,28.711536010742176,10,0,one_apple,0.38578451466104513
