episode,steps,total_reward,score,success,epsilon,truncated
1048,24,29.500000000000004,10,0,0.12265908062873039,0
1049,33,78.89999999999995,10,0,0.12253642154810165,0
1050,37,49.249999999999986,10,0,0.12241388512655355,0
1051,32,79.44999999999996,10,0,0.12229147124142699,0
1052,47,8.449999999999964,10,0,0.12216917977018556,0
1053,59,45.800000000000026,20,1,0.12204701059041537,0
1054,26,49.89999999999999,10,0,0.12192496357982495,0
1055,34,79.04999999999995,20,1,0.12180303861624513,0
1056,44,48.19999999999993,10,0,0.12168123557762889,0
1057,27,49.44999999999999,10,0,0.12155955434205126,0
1058,39,49.34999999999995,10,0,0.12143799478770921,0
1059,35,278.84999999999997,20,1,0.1213165567929215,0
1060,26,49.499999999999986,10,0,0.12119524023612857,0
1061,26,49.7,10,0,0.12107404499589244,0
1062,31,279.04999999999995,20,1,0.12095297095089655,0
1063,48,0.3000000000000078,10,0,0.12083201797994565,0
1064,31,49.09999999999999,10,0,0.1207111859619657,0
1065,39,9.05,10,0,0.12059047477600374,0
1066,24,49.69999999999999,10,0,0.12046988430122774,0
1067,30,279.09999999999997,20,1,0.12034941441692651,0
1068,45,78.79999999999994,10,0,0.12022906500250959,0
1069,34,74.84999999999995,20,1,0.12010883593750708,0
1070,47,8.650000000000002,10,0,0.11998872710156958,0
1071,34,79.24999999999997,20,1,0.119868738374468,0
1072,42,48.39999999999992,10,0,0.11974886963609353,0
1073,25,49.64999999999999,10,0,0.11962912076645744,0
1074,29,79.49999999999999,20,1,0.11950949164569098,0
1075,63,30.10000000000002,20,1,0.1193899821540453,0
1076,31,278.94999999999993,20,1,0.11927059217189125,0
1077,37,49.14999999999998,10,0,0.11915132157971936,0
1078,31,278.74999999999994,20,1,0.11903217025813964,0
1079,29,45.34999999999998,10,0,0.1189131380878815,0
1080,32,278.79999999999995,20,1,0.11879422494979361,0
1081,31,278.84999999999997,20,1,0.11867543072484381,0
1082,30,259.3,20,1,0.11855675529411897,0
1083,77,16.000000000000025,10,0,0.11843819853882484,0
1084,30,278.9,20,1,0.11831976034028602,0
1085,24,64.59999999999998,10,0,0.11820144057994574,0
1086,47,48.74999999999993,10,0,0.11808323913936579,0
1087,28,279.29999999999995,20,1,0.11796515590022642,0
1088,29,64.34999999999998,10,0,0.1178471907443262,0
1089,39,78.39999999999993,20,1,0.11772934355358187,0
1090,31,278.84999999999997,20,1,0.11761161421002829,0
1091,29,275.04999999999995,20,1,0.11749400259581826,0
1092,65,43.84999999999995,10,0,0.11737650859322243,0
1093,36,49.29999999999998,10,0,0.11725913208462921,0
1094,65,35.749999999999986,10,0,0.11714187295254458,0
1095,77,22.500000000000046,10,0,0.11702473107959203,0
1096,38,54.14999999999999,10,0,0.11690770634851244,0
1097,47,54.90000000000002,10,0,0.11679079864216393,0
1098,35,49.099999999999994,10,0,0.11667400784352178,0
1099,38,45.099999999999994,10,0,0.11655733383567825,0
1100,32,279.19999999999993,20,1,0.11644077650184256,0
1101,37,9.450000000000006,10,0,0.11632433572534072,0
1102,32,49.34999999999999,10,0,0.11620801138961538,0
1103,48,35.5,10,0,0.11609180337822576,0
1104,77,60.09999999999988,10,0,0.11597571157484754,0
1105,31,279.15,20,1,0.1158597358632727,0
1106,36,49.599999999999966,10,0,0.11574387612740943,0
1107,37,9.550000000000008,10,0,0.11562813225128202,0
1108,31,278.94999999999993,20,1,0.11551250411903073,0
1109,46,48.89999999999998,10,0,0.1153969916149117,0
1110,32,49.74999999999999,10,0,0.11528159462329679,0
1111,76,10.099999999999984,10,0,0.11516631302867349,0
1112,77,-29.79999999999998,10,0,0.11505114671564481,0
1113,34,278.69999999999993,20,1,0.11493609556892917,0
1114,15,19.74999999999999,10,0,0.11482115947336025,0
1115,33,39.10000000000001,10,0,0.11470633831388688,0
1116,28,279.09999999999997,20,1,0.114591631975573,0
1117,32,49.349999999999994,10,0,0.11447704034359743,0
1118,30,278.9,20,1,0.11436256330325384,0
1119,39,38.80000000000001,10,0,0.11424820073995058,0
1120,77,26.149999999999945,10,0,0.11413395253921063,0
1121,59,62.84999999999995,10,0,0.11401981858667141,0
1122,75,34.30000000000004,10,0,0.11390579876808474,0
1123,76,-31.899999999999988,10,0,0.11379189296931665,0
1124,29,270.94999999999993,20,1,0.11367810107634733,0
1125,39,74.39999999999993,20,1,0.11356442297527099,0
1126,40,48.699999999999946,10,0,0.11345085855229571,0
1127,33,258.75,20,1,0.11333740769374341,0
1128,31,258.85,20,1,0.11322407028604967,0
1129,25,49.44999999999999,10,0,0.11311084621576362,0
1130,29,259.05,20,1,0.11299773536954785,0
1131,29,279.04999999999995,20,1,0.1128847376341783,0
1132,27,29.45,10,0,0.11277185289654412,0
1133,30,199.1,20,1,0.11265908104364758,0
1134,28,9.600000000000005,10,0,0.11254642196260393,0
1135,67,12.050000000000008,10,0,0.11243387554064133,0
1136,67,288.94999999999993,20,1,0.11232144166510069,0
1137,33,238.75,20,1,0.11220912022343559,0
1138,33,64.49999999999999,10,0,0.11209691110321215,0
1139,34,48.95,10,0,0.11198481419210894,0
1140,8,-15.100000000000001,0,0,0.11187282937791683,0
1141,30,278.9,20,1,0.11176095654853892,0
1142,26,29.599999999999998,10,0,0.11164919559199038,0
1143,66,63.59999999999994,10,0,0.11153754639639839,0
1144,31,279.04999999999995,20,1,0.11142600885000199,0
1145,29,279.04999999999995,20,1,0.11131458284115199,0
1146,46,63.29999999999998,10,0,0.11120326825831084,0
1147,59,257.75,20,1,0.11109206499005253,0
1148,26,49.39999999999999,10,0,0.11098097292506248,0
1149,63,88.49999999999999,20,1,0.11086999195213743,0
1150,46,63.29999999999998,10,0,0.1107591219601853,0
1151,47,48.34999999999998,10,0,0.11064836283822511,0
1152,62,92.34999999999992,20,1,0.11053771447538689,0
1153,42,78.44999999999996,20,1,0.1104271767609115,0
1154,33,19.149999999999995,10,0,0.1103167495841506,0
1155,41,63.74999999999997,10,0,0.11020643283456645,0
1156,34,19.499999999999996,10,0,0.11009622640173189,0
1157,27,49.849999999999994,10,0,0.10998613017533015,0
1158,55,-21.449999999999996,10,0,0.10987614404515482,0
1159,27,50.05,10,0,0.10976626790110966,0
1160,35,49.09999999999999,10,0,0.10965650163320854,0
1161,55,14.55,10,0,0.10954684513157534,0
1162,55,5.449999999999978,10,0,0.10943729828644376,0
1163,76,-13.250000000000007,10,0,0.10932786098815732,0
1164,39,79.59999999999998,10,0,0.10921853312716916,0
1165,65,-39.349999999999966,10,0,0.10910931459404198,0
1166,48,94.34999999999997,10,0,0.10900020527944794,0
1167,29,278.94999999999993,20,1,0.1088912050741685,0
1168,46,63.99999999999997,10,0,0.10878231386909433,0
1169,77,63.30000000000001,10,0,0.10867353155522523,0
1170,34,278.69999999999993,20,1,0.10856485802367001,0
1171,32,45.199999999999974,10,0,0.10845629316564634,0
1172,46,-4.699999999999999,10,0,0.10834783687248069,0
1173,33,274.65,20,1,0.1082394890356082,0
1174,32,278.9,20,1,0.10813124954657259,0
1175,64,68.94999999999995,20,1,0.10802311829702602,0
1176,32,49.34999999999999,10,0,0.10791509517872899,0
1177,38,49.099999999999994,10,0,0.10780718008355027,0
1178,58,293.0999999999999,20,1,0.10769937290346672,0
1179,38,49.199999999999974,10,0,0.10759167353056326,0
1180,35,8.900000000000006,10,0,0.10748408185703269,0
1181,61,-31.65000000000002,10,0,0.10737659777517566,0
1182,26,64.59999999999995,10,0,0.1072692211774005,0
1183,34,-0.8999999999999879,10,0,0.10716195195622309,0
1184,45,44.650000000000006,10,0,0.10705479000426688,0
1185,30,279.09999999999997,20,1,0.10694773521426261,0
1186,30,293.9,20,1,0.10684078747904835,0
1187,77,48.90000000000003,10,0,0.1067339466915693,0
1188,46,63.59999999999992,10,0,0.10662721274487773,0
1189,85,92.19999999999995,10,0,0.10652058553213285,0
1190,30,278.9,20,1,0.10641406494660072,0
1191,38,48.79999999999998,10,0,0.10630765088165411,0
1192,34,33.89999999999996,10,0,0.10620134323077246,0
1193,31,258.85,20,1,0.10609514188754168,0
1194,31,278.95,20,1,0.10598904674565414,0
1195,77,51.99999999999995,10,0,0.10588305769890849,0
1196,29,274.04999999999995,20,1,0.10577717464120959,0
1197,30,278.9,20,1,0.10567139746656838,0
1198,29,259.05,20,1,0.1055657260691018,0
1199,34,14.800000000000008,10,0,0.10546016034303271,0
1200,25,49.599999999999994,10,0,0.10535470018268968,0
1201,30,278.9,20,1,0.10524934548250699,0
1202,48,278.4,20,1,0.10514409613702448,0
1203,30,258.9,20,1,0.10503895204088745,0
1204,33,278.74999999999994,20,1,0.10493391308884656,0
1205,30,278.9,20,1,0.10482897917575772,0
1206,34,-5.099999999999998,10,0,0.10472415019658196,0
1207,27,9.450000000000006,10,0,0.10461942604638538,0
1208,77,10.100000000000009,10,0,0.104514806620339,0
1209,30,278.9,20,1,0.10441029181371866,0
1210,32,48.99999999999997,10,0,0.10430588152190494,0
1211,29,278.94999999999993,20,1,0.10420157564038303,0
1212,24,49.599999999999994,10,0,0.10409737406474265,0
1213,57,69.69999999999993,10,0,0.1039932766906779,0
1214,33,34.14999999999996,10,0,0.10388928341398722,0
1215,30,278.9,20,1,0.10378539413057324,0
1216,26,49.39999999999999,10,0,0.10368160873644267,0
1217,30,278.9,20,1,0.10357792712770622,0
1218,17,49.99999999999999,10,0,0.10347434920057852,0
1219,26,49.39999999999999,10,0,0.10337087485137794,0
1220,29,274.94999999999993,20,1,0.10326750397652656,0
1221,24,64.59999999999998,10,0,0.10316423647255003,0
1222,26,45.39999999999999,10,0,0.10306107223607748,0
1223,26,49.39999999999999,10,0,0.1029580111638414,0
1224,14,64.85,10,0,0.10285505315267755,0
1225,17,49.79999999999999,10,0,0.10275219809952488,0
1226,24,64.79999999999998,10,0,0.10264944590142536,0
1227,24,64.59999999999998,10,0,0.10254679645552393,0
1228,33,274.65,20,1,0.10244424965906841,0
1229,33,49.14999999999996,10,0,0.10234180540940935,0
1230,24,64.59999999999998,10,0,0.10223946360399994,0
1231,34,238.5,20,1,0.10213722414039593,0
1232,17,49.79999999999999,10,0,0.10203508691625553,0
1233,26,49.39999999999999,10,0,0.10193305182933927,0
1234,77,14.100000000000048,10,0,0.10183111877750993,0
1235,30,-4.699999999999996,10,0,0.10172928765873242,0
1236,77,49.30000000000005,10,0,0.10162755837107368,0
1237,25,79.69999999999999,10,0,0.1015259308127026,0
1238,68,73.14999999999988,10,0,0.1014244048818899,0
1239,26,49.39999999999999,10,0,0.10132298047700801,0
1240,39,73.89999999999996,10,0,0.101221657496531,0
1241,56,39.69999999999993,10,0,0.10112043583903448,0
1242,27,9.45,10,0,0.10101931540319545,0
1243,26,49.39999999999999,10,0,0.10091829608779225,0
1244,77,-51.09999999999996,10,0,0.10081737779170445,0
1245,26,49.39999999999999,10,0,0.10071656041391275,0
1246,60,273.59999999999997,20,1,0.10061584385349884,0
1247,77,35.99999999999999,10,0,0.10051522800964534,0
1248,26,49.39999999999999,10,0,0.10041471278163569,0
1249,33,4.850000000000005,10,0,0.10031429806885406,0
1250,26,29.40000000000001,10,0,0.1002139837707852,0
1251,77,25.20000000000003,10,0,0.10011376978701442,0
1252,34,38.85000000000001,20,1,0.1000136560172274,0
1253,47,63.44999999999996,10,0,0.09991364236121018,0
1254,17,49.79999999999999,10,0,0.09981372871884897,0
1255,17,49.79999999999999,10,0,0.09971391499013012,0
1256,26,49.59999999999998,10,0,0.09961420107513999,0
1257,24,64.79999999999998,10,0,0.09951458687406485,0
1258,31,278.84999999999997,20,1,0.09941507228719079,0
1259,17,49.79999999999999,10,0,0.0993156572149036,0
1260,39,58.30000000000002,20,1,0.09921634155768869,0
1261,17,49.79999999999999,10,0,0.099117125216131,0
1262,15,19.749999999999996,10,0,0.09901800809091488,0
1263,27,9.550000000000008,10,0,0.09891899008282397,0
1264,56,-10.099999999999987,10,0,0.09882007109274114,0
1265,30,39.45000000000001,20,1,0.0987212510216484,0
1266,38,293.49999999999994,20,1,0.09862252977062676,0
1267,24,49.599999999999994,10,0,0.09852390724085613,0
1268,59,4.449999999999999,10,0,0.09842538333361528,0
1269,77,8.0,10,0,0.09832695795028167,0
1270,24,64.59999999999998,10,0,0.09822863099233138,0
1271,30,275.09999999999997,20,1,0.09813040236133905,0
1272,35,258.55,20,1,0.09803227195897771,0
1273,72,61.64999999999999,10,0,0.09793423968701873,0
1274,5,0.2,0,0,0.09783630544733171,0
1275,57,-11.050000000000022,10,0,0.09773846914188437,0
1276,28,278.99999999999994,20,1,0.0976407306727425,0
1277,60,58.59999999999994,10,0,0.09754308994206976,0
1278,29,293.94999999999993,20,1,0.09744554685212768,0
1279,29,294.15,20,1,0.09734810130527555,0
1280,29,293.94999999999993,20,1,0.09725075320397027,0
1281,31,278.84999999999997,20,1,0.0971535024507663,0
1282,77,-6.0000000000000036,10,0,0.09705634894831554,0
1283,29,279.04999999999995,20,1,0.09695929259936722,0
1284,28,79.44999999999999,10,0,0.09686233330676786,0
1285,58,54.59999999999995,10,0,0.09676547097346108,0
1286,29,279.04999999999995,20,1,0.09666870550248761,0
1287,30,34.499999999999986,10,0,0.09657203679698513,0
1288,26,49.599999999999994,10,0,0.09647546476018815,0
1289,29,294.15,20,1,0.09637898929542796,0
1290,24,29.599999999999998,10,0,0.09628261030613253,0
1291,31,278.84999999999997,20,1,0.0961863276958264,0
1292,29,279.04999999999995,20,1,0.09609014136813057,0
1293,77,71.99999999999983,10,0,0.09599405122676244,0
1294,24,64.59999999999998,10,0,0.09589805717553568,0
1295,29,279.04999999999995,20,1,0.09580215911836014,0
1296,29,279.04999999999995,20,1,0.09570635695924178,0
1297,29,279.04999999999995,20,1,0.09561065060228253,0
1298,34,78.84999999999997,20,1,0.09551503995168026,0
1299,29,279.04999999999995,20,1,0.09541952491172857,0
1300,31,278.94999999999993,20,1,0.09532410538681685,0
1301,30,278.9,20,1,0.09522878128143003,0
1302,26,49.599999999999994,10,0,0.0951335525001486,0
1303,24,29.599999999999998,10,0,0.09503841894764845,0
1304,55,69.89999999999992,10,0,0.0949433805287008,0
1305,29,279.04999999999995,20,1,0.0948484371481721,0
1306,57,253.55,20,1,0.09475358871102392,0
1307,25,79.69999999999999,10,0,0.09465883512231289,0
1308,46,28.50000000000001,10,0,0.09456417628719058,0
1309,34,278.79999999999995,20,1,0.09446961211090339,0
1310,34,78.94999999999995,10,0,0.09437514249879249,0
1311,29,279.04999999999995,20,1,0.09428076735629369,0
1312,29,279.04999999999995,20,1,0.0941864865889374,0
1313,39,78.29999999999994,20,1,0.09409230010234847,0
1314,29,279.04999999999995,20,1,0.09399820780224612,0
1315,77,21.900000000000052,10,0,0.09390420959444387,0
1316,29,279.04999999999995,20,1,0.09381030538484943,0
1317,56,51.05,10,0,0.09371649507946457,0
1318,29,279.04999999999995,20,1,0.0936227785843851,0
1319,34,294.19999999999993,20,1,0.09352915580580072,0
1320,29,279.04999999999995,20,1,0.09343562664999491,0
1321,30,78.84999999999997,20,1,0.09334219102334491,0
1322,34,78.84999999999995,20,1,0.09324884883232157,0
1323,29,279.04999999999995,20,1,0.09315559998348924,0
1324,29,279.04999999999995,20,1,0.09306244438350575,0
1325,29,279.04999999999995,20,1,0.09296938193912224,0
1326,24,45.59999999999998,10,0,0.09287641255718312,0
1327,56,65.84999999999994,10,0,0.09278353614462594,0
1328,30,278.9,20,1,0.09269075260848131,0
1329,29,279.24999999999994,20,1,0.09259806185587283,0
1330,56,39.85000000000001,10,0,0.09250546379401696,0
1331,31,278.74999999999994,20,1,0.09241295833022294,0
1332,30,294.29999999999995,20,1,0.09232054537189271,0
1333,63,77.59999999999992,20,1,0.09222822482652082,0
1334,30,259.1,20,1,0.0921359966016943,0
1335,24,29.700000000000006,10,0,0.0920438606050926,0
1336,60,62.899999999999935,10,0,0.09195181674448752,0
1337,8,-15.100000000000001,0,0,0.09185986492774303,0
1338,29,279.04999999999995,20,1,0.0917680050628153,0
1339,30,294.19999999999993,20,1,0.09167623705775248,0
1340,56,46.049999999999976,10,0,0.09158456082069473,0
1341,31,278.84999999999997,20,1,0.09149297625987403,0
1342,17,29.799999999999997,10,0,0.09140148328361415,0
1343,29,279.04999999999995,20,1,0.09131008180033054,0
1344,60,62.74999999999999,10,0,0.09121877171853021,0
1345,45,63.4499999999999,10,0,0.09112755294681169,0
1346,56,27.850000000000033,10,0,0.09103642539386488,0
1347,39,58.7,10,0,0.09094538896847101,0
1348,77,63.19999999999989,10,0,0.09085444357950254,0
1349,29,279.04999999999995,20,1,0.09076358913592303,0
1350,47,63.54999999999994,10,0,0.0906728255467871,0
1351,30,278.9,20,1,0.09058215272124032,0
1352,27,44.55,10,0,0.09049157056851907,0
1353,26,49.7,10,0,0.09040107899795055,0
1354,26,49.39999999999998,10,0,0.0903106779189526,0
1355,30,278.9,20,1,0.09022036724103365,0
1356,57,92.89999999999996,10,0,0.09013014687379262,0
1357,58,58.75,10,0,0.09004001672691882,0
1358,29,279.04999999999995,20,1,0.08994997671019189,0
1359,29,279.04999999999995,20,1,0.0898600267334817,0
1360,29,278.94999999999993,20,1,0.08977016670674821,0
1361,77,86.99999999999983,10,0,0.08968039654004147,0
1362,48,63.79999999999998,10,0,0.08959071614350142,0
1363,77,87.69999999999989,10,0,0.08950112542735791,0
1364,56,51.45000000000002,10,0,0.08941162430193056,0
1365,56,50.750000000000014,10,0,0.08932221267762863,0
1366,56,51.35000000000001,10,0,0.089232890464951,0
1367,46,28.49999999999996,10,0,0.08914365757448606,0
1368,31,278.94999999999993,20,1,0.08905451391691158,0
1369,60,39.79999999999998,10,0,0.08896545940299466,0
1370,24,64.59999999999998,10,0,0.08887649394359166,0
1371,38,63.89999999999998,10,0,0.08878761744964807,0
1372,26,45.29999999999998,10,0,0.08869882983219841,0
1373,29,278.94999999999993,20,1,0.08861013100236621,0
1374,29,279.04999999999995,20,1,0.08852152087136385,0
1375,30,278.99999999999994,20,1,0.08843299935049248,0
1376,58,5.600000000000019,10,0,0.08834456635114199,0
1377,29,258.95,20,1,0.08825622178479085,0
1378,68,75.7499999999999,10,0,0.08816796556300606,0
1379,46,63.49999999999996,10,0,0.08807979759744305,0
1380,29,279.04999999999995,20,1,0.08799171779984562,0
1381,26,49.39999999999999,10,0,0.08790372608204577,0
1382,56,31.850000000000037,10,0,0.08781582235596373,0
1383,24,64.59999999999998,10,0,0.08772800653360777,0
1384,27,49.55,10,0,0.08764027852707416,0
1385,56,80.84999999999994,10,0,0.08755263824854709,0
1386,29,279.04999999999995,20,1,0.08746508561029855,0
1387,30,278.9,20,1,0.08737762052468824,0
1388,31,258.85,20,1,0.08729024290416355,0
1389,61,93.19999999999995,10,0,0.0872029526612594,0
1390,56,51.04999999999998,10,0,0.08711574970859813,0
1391,77,-10.899999999999999,10,0,0.08702863395888953,0
1392,33,48.94999999999996,10,0,0.08694160532493064,0
1393,47,28.34999999999992,10,0,0.08685466371960571,0
1394,34,63.69999999999996,10,0,0.0867678090558861,0
1395,29,259.05,20,1,0.08668104124683022,0
1396,30,278.9,20,1,0.08659436020558339,0
1397,31,258.85,20,1,0.08650776584537781,0
1398,76,35.349999999999945,10,0,0.08642125807953244,0
1399,29,279.04999999999995,20,1,0.0863348368214529,0
1400,30,278.9,20,1,0.08624850198463145,0
1401,29,279.04999999999995,20,1,0.08616225348264682,0
1402,27,49.64999999999999,10,0,0.08607609122916417,0
1403,30,278.9,20,1,0.085990015137935,0
1404,31,278.84999999999997,20,1,0.08590402512279706,0
1405,30,278.99999999999994,20,1,0.08581812109767427,0
1406,56,80.94999999999995,10,0,0.0857323029765766,0
1407,61,288.44999999999993,20,1,0.08564657067360001,0
1408,63,84.79999999999997,20,1,0.08556092410292641,0
1409,33,278.74999999999994,20,1,0.08547536317882348,0
1410,56,51.04999999999999,10,0,0.08538988781564466,0
1411,59,3.6000000000000303,10,0,0.08530449792782901,0
1412,26,64.19999999999997,10,0,0.08521919342990118,0
1413,28,278.99999999999994,20,1,0.08513397423647129,0
1414,30,278.9,20,1,0.08504884026223482,0
1415,26,49.39999999999998,10,0,0.08496379142197258,0
1416,31,278.84999999999997,20,1,0.0848788276305506,0
1417,30,278.9,20,1,0.08479394880292006,0
1418,29,274.04999999999995,20,1,0.08470915485411713,0
1419,43,292.94999999999993,20,1,0.08462444569926302,0
1420,47,43.84999999999995,10,0,0.08453982125356375,0
1421,56,25.850000000000026,10,0,0.0844552814323102,0
1422,34,78.94999999999996,10,0,0.08437082615087789,0
1423,66,60.24999999999993,10,0,0.084286455324727,0
1424,28,59.449999999999996,10,0,0.08420216886940228,0
1425,33,79.09999999999995,10,0,0.08411796670053288,0
1426,57,42.89999999999999,10,0,0.08403384873383235,0
1427,60,292.6999999999999,20,1,0.08394981488509852,0
1428,56,35.85000000000001,10,0,0.08386586507021342,0
1429,27,79.79999999999997,10,0,0.0837819992051432,0
1430,76,34.09999999999985,10,0,0.08369821720593806,0
1431,60,57.94999999999995,10,0,0.08361451898873212,0
1432,62,77.84999999999992,10,0,0.08353090446974339,0
1433,56,35.85,10,0,0.08344737356527364,0
1434,63,92.49999999999993,20,1,0.08336392619170836,0
1435,77,20.09999999999995,10,0,0.08328056226551665,0
1436,25,49.75,10,0,0.08319728170325114,0
1437,25,49.849999999999994,10,0,0.08311408442154788,0
1438,68,277.59999999999985,20,1,0.08303097033712634,0
1439,77,61.00000000000001,10,0,0.08294793936678921,0
1440,56,50.75000000000001,10,0,0.08286499142742242,0
1441,63,92.29999999999995,20,1,0.08278212643599499,0
1442,56,15.850000000000001,10,0,0.082699344309559,0
1443,60,292.69999999999993,20,1,0.08261664496524944,0
1444,60,43.69999999999999,10,0,0.08253402832028418,0
1445,60,31.850000000000044,10,0,0.0824514942919639,0
1446,57,269.84999999999997,20,1,0.08236904279767193,0
1447,52,-31.79999999999999,10,0,0.08228667375487426,0
1448,77,17.600000000000005,10,0,0.08220438708111939,0
1449,56,93.54999999999997,20,1,0.08212218269403827,0
1450,55,6.550000000000015,10,0,0.08204006051134423,0
1451,56,43.25000000000002,10,0,0.08195802045083289,0
1452,64,63.599999999999966,10,0,0.08187606243038206,0
1453,57,59.54999999999998,10,0,0.08179418636795167,0
1454,61,73.19999999999995,10,0,0.08171239218158373,0
1455,46,39.999999999999986,10,0,0.08163067978940214,0
1456,62,32.39999999999999,10,0,0.08154904910961273,0
1457,29,279.25,20,1,0.08146750006050311,0
1458,62,28.40000000000001,10,0,0.0813860325604426,0
1459,60,292.5999999999999,20,1,0.08130464652788216,0
1460,65,18.200000000000006,10,0,0.08122334188135429,0
1461,77,29.20000000000002,10,0,0.08114211853947294,0
1462,29,278.84999999999997,20,1,0.08106097642093346,0
1463,77,45.90000000000004,10,0,0.08097991544451252,0
1464,57,21.450000000000014,10,0,0.08089893552906802,0
1465,74,35.15000000000003,10,0,0.08081803659353895,0
1466,60,58.999999999999915,10,0,0.0807372185569454,0
1467,60,277.5999999999999,20,1,0.08065648133838846,0
1468,31,279.04999999999995,20,1,0.08057582485705007,0
1469,39,38.30000000000002,20,1,0.08049524903219302,0
1470,77,18.50000000000003,10,0,0.08041475378316082,0
1471,30,278.9,20,1,0.08033433902937766,0
1472,30,278.9,20,1,0.08025400469034828,0
1473,30,278.9,20,1,0.08017375068565794,0
1474,30,278.9,20,1,0.08009357693497228,0
1475,77,63.99999999999993,10,0,0.0800134833580373,0
1476,60,237.59999999999997,20,1,0.07993346987467927,0
1477,77,-5.89999999999999,10,0,0.07985353640480458,0
1478,77,-37.89999999999996,10,0,0.07977368286839978,0
1479,74,4.500000000000018,10,0,0.07969390918553138,0
1480,55,-18.15,10,0,0.07961421527634584,0
1481,77,48.0,10,0,0.0795346010610695,0
1482,31,49.19999999999998,10,0,0.07945506646000842,0
1483,64,77.44999999999995,20,1,0.07937561139354841,0
1484,64,77.54999999999988,20,1,0.07929623578215486,0
1485,26,49.499999999999986,10,0,0.07921693954637271,0
1486,27,29.549999999999986,10,0,0.07913772260682633,0
1487,64,27.8,10,0,0.0790585848842195,0
1488,61,284.3499999999999,20,1,0.07897952629933529,0
1489,25,49.44999999999999,10,0,0.07890054677303596,0
1490,56,62.049999999999955,10,0,0.07882164622626292,0
1491,60,47.69999999999989,10,0,0.07874282458003666,0
1492,59,277.8499999999999,20,1,0.07866408175545662,0
1493,60,23.69999999999995,10,0,0.07858541767370117,0
1494,61,77.99999999999989,10,0,0.07850683225602746,0
1495,24,49.89999999999998,10,0,0.07842832542377143,0
1496,51,27.949999999999964,10,0,0.07834989709834765,0
1497,59,257.3499999999999,20,1,0.0782715472012493,0
1498,26,49.499999999999986,10,0,0.07819327565404806,0
1499,60,47.69999999999989,10,0,0.07811508237839401,0
1500,64,47.79999999999988,10,0,0.07803696729601561,0
1501,63,77.5999999999999,20,1,0.0779589303287196,0
1502,62,77.44999999999993,20,1,0.07788097139839088,0
1503,60,277.6999999999999,20,1,0.07780309042699249,0
1504,26,49.499999999999986,10,0,0.0777252873365655,0
1505,25,19.549999999999986,10,0,0.07764756204922893,0
1506,26,49.499999999999986,10,0,0.0775699144871797,0
1507,34,78.94999999999995,10,0,0.07749234457269252,0
1508,25,49.44999999999999,10,0,0.07741485222811983,0
1509,27,49.44999999999999,10,0,0.07733743737589172,0
1510,59,277.64999999999986,20,1,0.07726009993851582,0
1511,48,78.74999999999993,10,0,0.07718283983857731,0
1512,34,78.94999999999995,10,0,0.07710565699873873,0
1513,26,49.499999999999986,10,0,0.07702855134173998,0
1514,60,47.69999999999989,10,0,0.07695152279039824,0
1515,58,277.4999999999999,20,1,0.07687457126760784,0
1516,60,47.699999999999875,10,0,0.07679769669634023,0
1517,58,277.49999999999994,20,1,0.07672089899964389,0
1518,60,277.79999999999984,20,1,0.07664417810064425,0
1519,49,48.149999999999906,10,0,0.0765675339225436,0
1520,34,59.049999999999955,10,0,0.07649096638862106,0
1521,57,27.94999999999993,10,0,0.07641447542223244,0
1522,26,9.400000000000002,10,0,0.07633806094681021,0
1523,61,277.7499999999999,20,1,0.0762617228858634,0
1524,33,64.04999999999995,10,0,0.07618546116297753,0
1525,60,278.0999999999999,20,1,0.07610927570181455,0
1526,61,27.44999999999995,10,0,0.07603316642611274,0
1527,61,39.74999999999997,10,0,0.07595713325968663,0
1528,59,277.5499999999999,20,1,0.07588117612642695,0
1529,79,77.29999999999986,20,1,0.07580529495030051,0
1530,35,258.65,20,1,0.07572948965535022,0
1531,58,277.59999999999985,20,1,0.07565376016569486,0
1532,56,66.04999999999993,10,0,0.07557810640552917,0
1533,28,9.3,10,0,0.07550252829912364,0
1534,67,47.749999999999886,10,0,0.07542702577082452,0
1535,34,79.04999999999995,10,0,0.0753515987450537,0
1536,58,47.79999999999991,10,0,0.07527624714630865,0
1537,45,8.549999999999944,10,0,0.07520097089916235,0
1538,51,58.30000000000001,10,0,0.07512576992826318,0
1539,29,279.04999999999995,20,1,0.07505064415833491,0
1540,62,27.599999999999998,10,0,0.07497559351417658,0
1541,62,25.35000000000001,10,0,0.07490061792066241,0
1542,29,278.94999999999993,20,1,0.07482571730274175,0
1543,33,278.94999999999993,20,1,0.074750891585439,0
1544,56,65.84999999999994,10,0,0.07467614069385356,0
1545,34,258.7,20,1,0.0746014645531597,0
1546,33,278.74999999999994,20,1,0.07452686308860655,0
1547,57,65.69999999999993,10,0,0.07445233622551795,0
1548,34,278.99999999999994,20,1,0.07437788388929242,0
1549,31,279.04999999999995,20,1,0.07430350600540313,0
1550,29,279.04999999999995,20,1,0.07422920249939773,0
1551,30,278.9,20,1,0.07415497329689832,0
1552,30,278.9,20,1,0.07408081832360143,0
1553,30,278.9,20,1,0.07400673750527782,0
1554,57,77.59999999999987,20,1,0.07393273076777254,0
1555,28,293.99999999999994,20,1,0.07385879803700476,0
1556,29,279.15,20,1,0.07378493923896776,0
1557,30,278.9,20,1,0.07371115429972878,0
