episode,steps,total_reward,score,success,epsilon
563,500,4.999999999999713,10,0,0.1842358445213139
564,493,-14.650000000000286,10,0,0.18368313698774996
565,32,8.399999999999999,10,0,0.1831320875767867
566,414,-10.70000000000023,10,0,0.18258269131405633
567,66,6.699999999999971,10,0,0.18203494324011416
568,500,4.99999999999971,10,0,0.18148883841039382
569,461,-43.050000000000196,0,0,0.18094437189516263
570,500,4.999999999999713,10,0,0.18040153877947715
571,500,4.99999999999971,10,0,0.1798603341631387
572,32,8.399999999999999,10,0,0.1793207531606493
573,500,4.99999999999971,10,0,0.17878279090116736
574,500,-25.00000000000022,0,0,0.17824644252846386
575,500,-25.00000000000022,0,0,0.17771170320087848
576,28,8.599999999999998,10,0,0.17717856809127586
577,500,4.999999999999717,10,0,0.17664703238700202
578,370,-8.500000000000249,10,0,0.17611709128984102
579,133,3.3499999999999233,10,0,0.1755887400159715
580,500,4.999999999999717,10,0,0.1750619737959236
581,500,4.999999999999713,10,0,0.1745367878745358
582,33,-21.650000000000002,0,0,0.1740131775109122
583,478,-13.900000000000292,10,0,0.17349113797837945
584,53,-22.65,0,0,0.17297066456444432
585,23,8.849999999999998,10,0,0.172451752570751
586,281,-34.05000000000007,0,0,0.17193439731303872
587,500,-25.00000000000022,0,0,0.1714185941210996
588,86,5.699999999999953,10,0,0.1709043383387363
589,500,-25.00000000000022,0,0,0.1703916253237201
590,29,8.549999999999999,10,0,0.16988045044774894
591,32,8.399999999999999,10,0,0.1693708090964057
592,27,8.649999999999999,10,0,0.1688626966691165
593,500,4.999999999999713,10,0,0.16835610857910915
594,500,-25.00000000000022,0,0,0.16785104025337183
595,500,4.999999999999713,10,0,0.16734748713261172
596,198,0.09999999999987708,10,0,0.16684544467121387
597,500,4.999999999999717,10,0,0.16634490833720023
598,500,4.999999999999713,10,0,0.16584587361218864
599,500,4.999999999999713,10,0,0.16534833599135207
600,15,9.25,10,0,0.164852290983378
601,13,9.35,10,0,0.16435773411042787
602,220,-1.0000000000001386,10,0,0.1638646609080966
603,500,4.99999999999971,10,0,0.1633730669253723
604,500,-25.00000000000022,0,0,0.16288294772459616
605,31,-21.55,0,0,0.16239429888142237
606,500,4.999999999999713,10,0,0.1619071159847781
607,110,4.49999999999994,10,0,0.16142139463682378
608,85,5.749999999999957,10,0,0.1609371304529133
609,500,-25.00000000000022,0,0,0.16045431906155455
610,500,4.99999999999971,10,0,0.15997295610436987
611,80,5.999999999999961,10,0,0.15949303723605676
612,30,8.499999999999998,10,0,0.1590145581243486
613,262,-3.1000000000001755,10,0,0.15853751444997555
614,32,8.399999999999999,10,0,0.1580619019066256
615,500,4.999999999999717,10,0,0.15758771620090573
616,500,4.999999999999717,10,0,0.157114953052303
617,500,4.99999999999971,10,0,0.1566436081931461
618,500,4.999999999999713,10,0,0.15617367736856666
619,40,7.999999999999982,10,0,0.15570515633646095
620,39,8.049999999999983,10,0,0.15523804086745158
621,32,-21.6,0,0,0.15477232674484923
622,29,28.599999999999998,10,0,0.15430800976461467
623,31,8.45,10,0,0.15384508573532082
624,298,-4.9000000000001975,10,0,0.15338355047811486
625,40,7.999999999999982,10,0,0.15292339982668052
626,15,9.25,10,0,0.15246462962720048
627,41,7.949999999999992,10,0,0.15200723573831887
628,36,8.199999999999989,10,0,0.15155121403110391
629,82,5.899999999999956,10,0,0.1510965603890106
630,128,23.64999999999992,10,0,0.15064327070784356
631,80,5.999999999999961,10,0,0.15019134089572003
632,60,6.999999999999972,10,0,0.14974076687303287
633,22,8.899999999999999,10,0,0.14929154457241375
634,40,7.999999999999986,10,0,0.14884366993869652
635,43,7.84999999999998,10,0,0.14839713892888043
636,66,6.699999999999967,10,0,0.14795194751209378
637,202,-0.10000000000012577,10,0,0.1475080916695575
638,372,-8.60000000000025,10,0,0.14706556739454882
639,373,-8.650000000000254,10,0,0.14662437069236517
640,500,4.999999999999713,10,0,0.14618449758028806
641,500,4.999999999999717,10,0,0.1457459440875472
642,15,9.25,10,0,0.14530870625528455
643,112,4.399999999999931,10,0,0.1448727801365187
644,500,-25.00000000000022,0,0,0.14443816179610913
645,500,4.99999999999971,10,0,0.1440048473107208
646,22,-21.1,0,0,0.14357283276878863
647,86,5.6999999999999496,10,0,0.14314211427048226
648,33,8.349999999999998,10,0,0.1427126879276708
649,87,5.649999999999949,10,0,0.1422845498638878
650,500,-25.00000000000022,0,0,0.14185769621429614
651,45,7.749999999999979,10,0,0.14143212312565326
652,45,7.749999999999982,10,0,0.1410078267562763
653,460,-13.000000000000298,10,0,0.14058480327600748
654,500,4.999999999999713,10,0,0.14016304886617945
655,391,-9.550000000000267,10,0,0.1397425597195809
656,233,-1.6500000000001478,10,0,0.13932333204042216
657,32,8.399999999999995,10,0,0.1389053620443009
658,72,6.3999999999999595,10,0,0.138488645958168
659,109,4.549999999999933,10,0,0.1380731800202935
660,172,1.3999999999998884,10,0,0.13765896048023263
661,28,8.599999999999994,10,0,0.13724598359879192
662,53,7.349999999999998,10,0,0.13683424564799554
663,130,3.4999999999999183,10,0,0.13642374291105155
664,165,1.7499999999998934,10,0,0.1360144716823184
665,301,-5.050000000000203,10,0,0.13560642826727143
666,498,-14.900000000000285,10,0,0.1351996089824696
667,350,-7.500000000000195,10,0,0.1347940101555222
668,32,-21.6,0,0,0.13438962812505564
669,26,8.699999999999996,10,0,0.13398645924068048
670,33,-21.650000000000002,0,0,0.13358449986295842
671,34,-21.700000000000003,0,0,0.13318374636336955
672,65,6.75,10,0,0.13278419512427944
673,286,-4.300000000000189,10,0,0.1323858425389066
674,500,4.999999999999731,10,0,0.13198868501128988
675,58,7.100000000000001,10,0,0.13159271895625602
676,112,4.399999999999949,10,0,0.13119794079938724
677,500,4.999999999999731,10,0,0.13080434697698906
678,500,4.999999999999713,10,0,0.1304119339360581
679,500,4.999999999999713,10,0,0.13002069813424993
680,87,5.649999999999956,10,0,0.12963063603984717
681,500,-25.00000000000022,0,0,0.12924174413172762
682,500,-25.00000000000022,0,0,0.12885401889933243
683,500,4.999999999999717,10,0,0.12846745684263444
684,500,4.999999999999713,10,0,0.12808205447210655
685,106,24.749999999999936,10,0,0.12769780830869024
686,14,29.349999999999998,10,0,0.12731471488376417
687,500,4.999999999999717,10,0,0.12693277073911288
688,45,7.7499999999999964,10,0,0.12655197242689553
689,500,4.999999999999713,10,0,0.12617231650961486
690,500,4.999999999999713,10,0,0.12579379956008602
691,85,25.799999999999955,10,0,0.12541641816140575
692,500,4.999999999999713,10,0,0.12504016890692154
693,500,4.99999999999971,10,0,0.12466504840020078
694,500,4.999999999999717,10,0,0.12429105325500017
695,20,8.999999999999996,10,0,0.12391818009523517
696,500,4.999999999999731,10,0,0.12354642555494946
697,84,5.7999999999999545,10,0,0.12317578627828461
698,500,4.999999999999713,10,0,0.12280625891944975
699,59,7.049999999999972,10,0,0.1224378401426914
700,500,4.999999999999713,10,0,0.12207052662226334
701,91,5.449999999999953,10,0,0.12170431504239655
702,15,9.25,10,0,0.12133920209726937
703,77,6.1499999999999595,10,0,0.12097518449097756
704,13,9.35,10,0,0.12061225893750463
705,31,8.45,10,0,0.12025042216069212
706,135,3.2499999999999325,10,0,0.11988967089421004
707,24,8.799999999999994,10,0,0.11953000188152742
708,284,-4.200000000000188,10,0,0.11917141187588283
709,47,7.649999999999981,10,0,0.11881389764025518
710,30,8.499999999999996,10,0,0.11845745594733442
711,24,8.799999999999997,10,0,0.11810208357949242
712,17,9.149999999999999,10,0,0.11774777732875394
713,44,-22.200000000000003,0,0,0.11739453399676768
714,64,6.799999999999969,10,0,0.11704235039477738
715,281,-4.050000000000189,10,0,0.11669122334359305
716,500,4.99999999999971,10,0,0.11634114967356228
717,500,4.999999999999713,10,0,0.1159921262245416
718,30,8.499999999999998,10,0,0.11564414984586797
719,154,22.349999999999902,10,0,0.11529721739633036
720,126,3.6999999999999247,10,0,0.11495132574414137
721,63,6.849999999999966,10,0,0.11460647176690894
722,42,7.899999999999981,10,0,0.11426265235160821
723,30,8.499999999999996,10,0,0.11391986439455339
724,13,9.35,10,0,0.11357810480136972
725,126,3.6999999999999247,10,0,0.11323737048696561
726,500,4.999999999999717,10,0,0.11289765837550471
727,481,-14.050000000000296,10,0,0.1125589654003782
728,44,7.799999999999979,10,0,0.11222128850417706
729,30,8.499999999999998,10,0,0.11188462463866453
730,103,4.8499999999999375,10,0,0.11154897076474853
731,18,9.099999999999998,10,0,0.11121432385245428
732,40,28.049999999999983,10,0,0.11088068088089692
733,500,4.99999999999971,10,0,0.11054803883825423
734,500,4.99999999999971,10,0,0.11021639472173947
735,76,6.200000000000003,10,0,0.10988574553757426
736,253,-2.650000000000169,10,0,0.10955608830096153
737,494,-14.700000000000292,10,0,0.10922742003605865
738,500,4.99999999999971,10,0,0.10889973777595047
739,491,5.499999999999708,10,0,0.10857303856262261
740,500,4.999999999999717,10,0,0.10824731944693475
741,500,4.99999999999971,10,0,0.10792257748859395
742,380,11.049999999999745,10,0,0.10759880975612816
743,372,-8.600000000000254,10,0,0.10727601332685978
744,111,4.449999999999935,10,0,0.1069541852868792
745,18,9.099999999999998,10,0,0.10663332273101855
746,500,4.999999999999717,10,0,0.1063134227628255
747,500,4.99999999999971,10,0,0.10599448249453702
748,31,8.449999999999989,10,0,0.10567649904705341
749,500,4.999999999999713,10,0,0.10535946954991225
750,500,4.999999999999713,10,0,0.10504339114126252
751,500,4.99999999999971,10,0,0.10472826096783873
752,500,4.999999999999713,10,0,0.10441407618493521
753,33,8.349999999999994,10,0,0.10410083395638041
754,500,4.999999999999727,10,0,0.10378853145451127
755,85,25.79999999999995,10,0,0.10347716586014773
756,500,4.999999999999731,10,0,0.10316673436256728
757,388,-9.400000000000258,10,0,0.10285723415947957
758,30,8.499999999999996,10,0,0.10254866245700113
759,16,9.2,10,0,0.10224101646963013
760,500,4.99999999999971,10,0,0.10193429342022124
761,500,4.99999999999971,10,0,0.10162849053996058
762,500,4.99999999999971,10,0,0.10132360506834069
763,500,4.99999999999971,10,0,0.10101963425313566
764,14,9.299999999999999,10,0,0.10071657535037626
765,47,7.649999999999981,10,0,0.10041442562432513
766,500,4.999999999999734,10,0,0.10011318234745216
767,290,-4.500000000000195,10,0,0.0998128428004098
768,87,5.649999999999949,10,0,0.09951340427200858
769,271,-3.550000000000182,10,0,0.09921486405919255
770,500,4.99999999999971,10,0,0.09891721946701497
771,344,-7.200000000000234,10,0,0.09862046780861393
772,500,4.99999999999971,10,0,0.09832460640518809
773,414,-10.700000000000284,10,0,0.09802963258597253
774,14,9.299999999999999,10,0,0.0977355436882146
775,22,8.899999999999995,10,0,0.09744233705714996
776,244,-2.200000000000159,10,0,0.09715001004597851
777,369,-8.450000000000252,10,0,0.09685856001584058
778,219,-0.950000000000145,10,0,0.09656798433579306
779,89,5.549999999999947,10,0,0.09627828038278567
780,15,9.25,10,0,0.09598944554163731
781,193,0.34999999999988063,10,0,0.0957014772050124
782,172,1.3999999999998956,10,0,0.09541437277339737
783,52,27.45,10,0,0.09512812965507718
784,252,-2.6000000000001684,10,0,0.09484274526611194
785,500,4.99999999999971,10,0,0.09455821703031361
786,500,4.99999999999971,10,0,0.09427454237922267
787,283,-4.150000000000183,10,0,0.09399171875208501
788,33,-21.650000000000002,0,0,0.09370974359582875
789,500,4.999999999999713,10,0,0.09342861436504125
790,52,7.4,10,0,0.09314832852194613
791,65,6.749999999999972,10,0,0.09286888353638029
792,500,4.99999999999971,10,0,0.09259027688577115
793,14,9.299999999999999,10,0,0.09231250605511383
794,500,4.999999999999713,10,0,0.0920355685369485
795,263,-33.15000000000005,0,0,0.09175946183133765
796,18,9.099999999999998,10,0,0.09148418344584364
797,116,4.199999999999928,10,0,0.0912097308955061
798,441,-12.050000000000303,10,0,0.09093610170281959
799,394,10.349999999999731,10,0,0.09066329339771112
800,500,4.99999999999971,10,0,0.09039130351751799
801,500,4.99999999999971,10,0,0.09012012960696544
802,43,7.84999999999998,10,0,0.08984976921814454
803,500,4.99999999999971,10,0,0.0895802199104901
804,500,4.99999999999971,10,0,0.08931147925075864
805,152,2.3999999999999098,10,0,0.08904354481300636
806,500,4.99999999999971,10,0,0.08877641417856734
807,500,4.99999999999971,10,0,0.08851008493603164
808,500,4.999999999999717,10,0,0.08824455468122355
809,500,4.99999999999971,10,0,0.08797982101717988
810,14,29.349999999999998,10,0,0.08771588155412834
811,500,4.999999999999717,10,0,0.08745273390946595
812,500,4.999999999999717,10,0,0.08719037570773755
813,500,4.99999999999971,10,0,0.08692880458061433
814,500,4.999999999999713,10,0,0.08666801816687249
815,500,4.99999999999971,10,0,0.08640801411237187
816,500,4.999999999999713,10,0,0.08614879007003474
817,15,9.25,10,0,0.08589034369982464
818,67,26.699999999999964,10,0,0.08563267266872517
819,15,9.25,10,0,0.085375774650719
820,500,4.999999999999717,10,0,0.08511964732676684
821,500,4.999999999999713,10,0,0.08486428838478655
822,15,9.25,10,0,0.08460969551963218
823,386,-9.300000000000239,10,0,0.08435586643307329
824,500,4.999999999999713,10,0,0.08410279883377407
825,17,9.149999999999999,10,0,0.08385049043727275
826,500,4.999999999999713,10,0,0.08359893896596093
827,500,4.999999999999802,10,0,0.08334814214906305
828,500,4.999999999999734,10,0,0.08309809772261587
829,500,4.99999999999971,10,0,0.08284880342944802
830,500,4.999999999999713,10,0,0.08260025701915967
831,500,4.99999999999971,10,0,0.0823524562481022
832,210,-0.5000000000001315,10,0,0.08210539887935789
833,500,4.999999999999717,10,0,0.08185908268271981
834,45,27.79999999999998,10,0,0.08161350543467165
835,500,4.999999999999713,10,0,0.08136866491836764
836,500,4.99999999999971,10,0,0.08112455892361253
837,500,4.999999999999717,10,0,0.0808811852468417
838,500,4.99999999999971,10,0,0.08063854169110117
839,253,-2.65000000000013,10,0,0.08039662606602786
840,429,-11.45000000000029,10,0,0.08015543618782978
841,56,7.199999999999971,10,0,0.07991496987926629
842,500,4.99999999999971,10,0,0.07967522496962849
843,15,9.25,10,0,0.07943619929471961
844,500,4.999999999999713,10,0,0.07919789069683544
845,500,-25.00000000000022,0,0,0.07896029702474494
846,500,4.99999999999971,10,0,0.0787234161336707
847,198,0.09999999999987708,10,0,0.07848724588526969
848,304,14.849999999999799,10,0,0.07825178414761388
849,500,4.99999999999971,10,0,0.07801702879517104
850,500,4.99999999999971,10,0,0.07778297770878553
851,500,-25.00000000000022,0,0,0.07754962877565917
852,23,8.849999999999994,10,0,0.0773169798893322
853,500,4.99999999999971,10,0,0.07708502894966421
854,493,-14.650000000000286,10,0,0.07685377386281522
855,500,4.999999999999713,10,0,0.07662321254122678
856,500,4.99999999999971,10,0,0.0763933429036031
857,481,-14.050000000000292,10,0,0.07616416287489229
858,500,4.999999999999713,10,0,0.07593567038626761
859,500,4.99999999999971,10,0,0.0757078633751088
860,500,4.99999999999971,10,0,0.07548073978498347
861,500,4.99999999999971,10,0,0.07525429756562853
862,27,8.649999999999995,10,0,0.07502853467293165
863,500,4.99999999999971,10,0,0.07480344906891286
864,327,-6.350000000000222,10,0,0.07457903872170611
865,46,7.699999999999978,10,0,0.07435530160554099
866,500,4.99999999999971,10,0,0.07413223570072437
867,500,4.999999999999713,10,0,0.0739098389936222
868,500,4.999999999999713,10,0,0.07368810947664134
869,500,4.99999999999971,10,0,0.07346704514821141
870,500,4.99999999999971,10,0,0.07324664401276677
871,500,4.99999999999971,10,0,0.07302690408072847
872,500,4.999999999999717,10,0,0.07280782336848628
873,500,4.999999999999717,10,0,0.07258939989838081
874,500,4.99999999999971,10,0,0.07237163169868567
875,500,4.99999999999971,10,0,0.07215451680358961
876,500,4.99999999999971,10,0,0.07193805325317884
877,261,-3.050000000000175,10,0,0.07172223909341931
878,500,4.99999999999971,10,0,0.07150707237613906
879,500,4.999999999999713,10,0,0.07129255115901063
880,500,4.99999999999971,10,0,0.0710786735055336
881,500,4.99999999999971,10,0,0.07086543748501699
882,500,4.99999999999971,10,0,0.07065284117256193
883,500,4.999999999999717,10,0,0.07044088264904425
884,500,4.99999999999971,10,0,0.07022956000109712
885,86,5.6999999999999496,10,0,0.07001887132109383
886,500,4.99999999999971,10,0,0.06980881470713055
887,349,-7.450000000000237,10,0,0.06959938826300915
888,500,4.999999999999717,10,0,0.06939059009822013
889,304,-5.200000000000198,10,0,0.06918241832792547
890,500,4.99999999999971,10,0,0.0689748710729417
891,35,8.249999999999998,10,0,0.06876794645972288
892,494,-14.700000000000292,10,0,0.06856164262034371
893,39,8.049999999999983,10,0,0.06835595769248268
894,177,1.149999999999885,10,0,0.06815088981940523
895,500,4.999999999999713,10,0,0.06794643714994701
896,303,-5.150000000000201,10,0,0.06774259783849718
897,500,4.99999999999971,10,0,0.06753937004498169
898,33,-21.650000000000002,0,0,0.06733675193484674
899,500,4.999999999999717,10,0,0.0671347416790422
900,500,4.99999999999971,10,0,0.06693333745400507
901,74,6.299999999999965,10,0,0.06673253744164305
902,302,-5.100000000000197,10,0,0.06653233982931812
903,151,2.4499999999999282,10,0,0.06633274280983018
904,500,4.99999999999971,10,0,0.06613374458140069
905,480,-14.000000000000295,10,0,0.06593534334765648
906,500,4.99999999999971,10,0,0.06573753731761352
907,77,6.1499999999999595,10,0,0.06554032470566068
908,500,4.99999999999971,10,0,0.0653437037315437
909,500,4.99999999999971,10,0,0.06514767262034907
910,500,4.999999999999713,10,0,0.06495222960248802
911,500,4.999999999999717,10,0,0.06475737291368056
912,500,4.999999999999717,10,0,0.06456310079493952
913,500,4.999999999999713,10,0,0.06436941149255469
914,500,4.99999999999971,10,0,0.06417630325807702
915,500,4.99999999999971,10,0,0.0639837743483028
916,500,4.999999999999717,10,0,0.06379182302525789
917,500,4.99999999999971,10,0,0.06360044755618212
918,500,4.99999999999971,10,0,0.06340964621351357
919,33,8.349999999999998,10,0,0.06321941727487303
920,500,4.99999999999971,10,0,0.0630297590230484
921,500,-25.00000000000022,0,0,0.06284066974597925
922,500,4.999999999999717,10,0,0.06265214773674131
923,500,4.99999999999971,10,0,0.06246419129353109
924,500,4.99999999999971,10,0,0.0622767987196505
925,500,4.999999999999713,10,0,0.06208996832349155
926,500,4.99999999999971,10,0,0.06190369841852107
927,500,4.99999999999971,10,0,0.06171798732326551
928,500,4.999999999999717,10,0,0.06153283336129571
929,500,4.99999999999971,10,0,0.061348234861211826
930,500,4.99999999999971,10,0,0.06116419015662819
931,500,4.99999999999971,10,0,0.0609806975861583
932,500,4.999999999999717,10,0,0.06079775549339983
933,500,4.99999999999971,10,0,0.06061536222691963
934,500,4.999999999999717,10,0,0.06043351614023887
935,500,4.99999999999971,10,0,0.060252215591818155
936,500,4.999999999999713,10,0,0.0600714589450427
937,500,4.99999999999971,10,0,0.05989124456820757
938,500,4.99999999999971,10,0,0.059711570834502944
939,500,4.99999999999971,10,0,0.05953243612199943
940,500,4.999999999999717,10,0,0.05935383881363344
941,18,9.099999999999998,10,0,0.05917577729719254
942,500,4.99999999999971,10,0,0.05899824996530096
943,500,4.99999999999971,10,0,0.05882125521540506
944,500,4.99999999999971,10,0,0.05864479144975884
945,500,4.99999999999971,10,0,0.05846885707540957
946,500,4.999999999999713,10,0,0.05829345050418334
947,14,9.299999999999999,10,0,0.05811857015267079
948,500,4.99999999999971,10,0,0.057944214442212774
949,500,4.999999999999713,10,0,0.05777038179888613
950,14,29.349999999999998,10,0,0.05759707065348948
951,399,-9.950000000000273,10,0,0.05742427944152901
952,72,6.3999999999999595,10,0,0.057252006603204425
953,500,4.99999999999971,10,0,0.05708025058339481
954,500,4.99999999999971,10,0,0.056909009831644625
955,500,4.99999999999971,10,0,0.05673828280214969
956,265,-3.2500000000001776,10,0,0.05656806795374324
957,500,4.99999999999971,10,0,0.056398363749882004
958,500,4.999999999999717,10,0,0.05622916865863236
959,500,4.999999999999717,10,0,0.056060481152656466
960,500,4.99999999999971,10,0,0.0558922997091985
961,500,4.99999999999971,10,0,0.0557246228100709
962,500,4.99999999999971,10,0,0.055557448941640684
963,500,4.99999999999971,10,0,0.05539077659481576
964,500,4.999999999999717,10,0,0.05522460426503131
965,500,4.99999999999971,10,0,0.05505893045223622
966,500,4.99999999999971,10,0,0.054893753660879514
967,500,4.999999999999717,10,0,0.054729072399896876
968,500,4.99999999999971,10,0,0.054564885182697184
969,500,4.999999999999717,10,0,0.05440119052714909
970,33,-21.650000000000002,0,0,0.05423798695556764
971,500,4.99999999999971,10,0,0.05407527299470094
972,500,4.999999999999717,10,0,0.053913047175716836
973,500,4.99999999999971,10,0,0.05375130803418968
974,500,4.99999999999972,10,0,0.05359005411008711
975,475,-13.750000000000295,10,0,0.053429283947756846
976,44,7.799999999999983,10,0,0.053268996095913575
977,241,-2.0500000000001606,10,0,0.05310918910762583
978,426,-11.300000000000285,10,0,0.052949861540302956
979,86,5.6999999999999496,10,0,0.052791011955682046
980,47,7.649999999999977,10,0,0.052632638919815
981,407,-10.350000000000271,10,0,0.052474741003055554
982,500,4.99999999999971,10,0,0.052317316780046384
983,500,4.999999999999717,10,0,0.05216036482970624
984,237,-1.8500000000001577,10,0,0.052003883735217124
985,500,4.999999999999713,10,0,0.051847872084011475
986,189,0.5499999999998764,10,0,0.05169232846775944
987,500,4.999999999999717,10,0,0.05153725148235616
988,500,4.99999999999971,10,0,0.051382639727909095
989,500,4.99999999999972,10,0,0.051228491808725365
990,500,4.99999999999971,10,0,0.05107480633329919
991,500,4.99999999999971,10,0,0.05092158191429929
992,500,4.999999999999713,10,0,0.05076881716855639
993,500,4.99999999999971,10,0,0.05061651071705072
994,500,4.999999999999717,10,0,0.05046466118489957
995,500,4.99999999999971,10,0,0.05031326720134487
996,500,4.99999999999971,10,0,0.05016232739974084
997,500,4.99999999999971,10,0,0.050011840417541614
998,500,4.99999999999971,10,0,0.05
999,500,4.99999999999971,10,0,0.05
1000,500,4.99999999999971,10,0,0.05
